"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Sam Howard","","0","0","5.13","0","0","0","1.0","1","1","0","1","0","1.50","6.58","3.56","5.07","0.0","0.0","sa602898"
"Billy Strode","","0","0","4.74","0","1","0","1.0","1","1","0","1","1","1.56","6.33","4.70","5.07","0.0","0.0","sa857589"
"Josh Conway","","0","0","4.68","0","1","0","1.0","1","1","0","1","1","1.64","7.64","6.16","5.07","0.0","0.0","sa503412"
"Mitch Brown","","0","0","4.78","0","1","0","1.0","1","1","0","1","1","1.62","7.83","5.88","5.07","0.0","0.0","sa657957"
"Daniel McCutchen","Rangers","0","0","5.04","0","1","0","1.0","1","1","0","1","0","1.39","5.68","2.34","5.08","0.0","0.0","263"
"Robert Ramer","","0","0","5.00","0","0","0","1.0","1","1","0","1","0","1.59","5.37","4.44","5.08","0.0","0.0","sa831853"
"Logan Darnell","Twins","0","0","4.98","0","0","0","1.0","1","1","0","1","0","1.51","5.53","3.55","5.08","0.0","0.0","11261"
"Cy Sneed","","0","0","4.97","0","0","0","1.0","1","1","0","1","0","1.42","6.54","3.28","5.08","0.0","0.0","sa599742"
"Cory Riordan","","0","0","5.04","0","0","0","1.0","1","1","0","1","0","1.39","5.44","2.41","5.08","0.0","0.0","sa390235"
"Ryan Helsley","","0","0","5.07","0","0","0","1.0","1","1","0","1","0","1.55","6.24","4.23","5.08","0.0","0.0","sa874172"
"Brett Tomko","Rockies","0","0","5.30","0","0","0","1.0","1","1","0","1","0","1.45","6.36","2.75","5.08","0.0","0.0","1056"
"Gabriel Arias","","0","0","5.14","0","0","0","1.0","1","1","0","1","0","1.43","6.25","2.97","5.08","0.0","0.0","sa507276"
"Chris Kirsch","","0","0","4.77","0","0","0","1.0","1","1","0","1","0","1.52","5.68","4.11","5.08","0.0","0.0","sa549109"
"Kyle Hansen","","0","0","4.91","0","1","0","1.0","1","1","0","1","1","1.55","7.40","4.80","5.08","0.0","0.0","sa503395"
"Jarret Martin","","0","0","5.00","0","0","0","1.0","1","1","0","1","1","1.65","8.11","5.82","5.08","0.0","0.0","sa455420"
"Mitch Horacek","","0","0","4.82","0","1","0","1.0","1","1","0","1","0","1.51","6.14","3.91","5.08","0.0","0.0","sa550295"
"Carlos Vazquez","","0","0","4.75","0","1","0","1.0","1","1","0","1","1","1.62","7.31","5.60","5.08","0.0","0.0","sa506933"
"A.J. Puk","","0","0","5.02","0","0","0","1.0","1","1","0","1","1","1.57","6.92","4.75","5.08","0.0","0.0","sa738675"
"Troy Scribner","","0","0","4.80","0","0","0","1.0","1","1","0","1","0","1.46","7.41","4.48","5.08","0.0","0.0","sa709583"
"Devon Davis","","0","0","4.80","0","1","0","1.0","1","1","0","1","1","1.59","7.96","5.52","5.08","0.0","0.0","sa830375"
"Angel Adrian Ramirez","","0","0","4.82","0","1","0","1.0","1","1","0","1","0","1.53","6.58","4.39","5.09","0.0","0.0","sa502235"
"Nicolas Heredia","","0","0","4.90","0","1","0","1.0","1","1","0","1","1","1.53","6.81","4.57","5.09","0.0","0.0","sa733608"
"Luis Rico","","0","0","4.75","0","1","0","1.0","1","1","0","1","1","1.55","7.13","5.05","5.09","0.0","0.0","sa597316"
"Jeremy Guthrie","Nationals","0","0","5.20","0","0","0","1.0","1","1","0","1","0","1.50","5.68","3.07","5.09","0.0","0.0","2072"
"Scott Weathersby","","0","0","5.08","0","0","0","1.0","1","1","0","1","0","1.45","6.40","3.32","5.09","0.0","0.0","sa875241"
"Chris Cotton","","0","0","4.88","0","1","0","1.0","1","1","0","1","0","1.47","5.99","3.47","5.09","0.0","0.0","sa737947"
"Nick Neumann","","0","0","4.99","0","1","0","1.0","1","1","0","1","0","1.58","5.84","4.48","5.09","0.0","0.0","sa829585"
"Luke Irvine","","0","0","5.02","0","0","0","1.0","1","1","0","1","0","1.49","5.98","3.64","5.09","0.0","0.0","sa550186"
"Angel Ventura","","0","0","5.13","0","0","0","1.0","1","1","0","1","0","1.56","7.14","4.45","5.09","0.0","0.0","sa597505"
"Justin Topa","","0","0","5.07","0","1","0","1.0","1","1","0","1","0","1.61","5.43","4.35","5.09","0.0","0.0","sa658926"
"Nick Martinez","Rangers","0","1","5.12","1","1","0","8.0","9","4","1","5","3","1.47","6.04","3.24","5.09","0.0","0.0","12730"
"Michael Nix","","0","0","4.97","0","0","0","1.0","1","1","0","1","0","1.57","5.50","4.25","5.09","0.0","0.0","sa291773"
"Adam Hofacket","","0","0","4.79","0","1","0","1.0","1","1","0","1","0","1.53","6.22","4.47","5.09","0.0","0.0","sa875282"
"Tyler Brashears","","0","0","4.85","0","1","0","1.0","1","1","0","1","0","1.50","6.26","4.14","5.09","0.0","0.0","sa875679"
"Jesus Anguamea","","0","0","4.90","0","1","0","1.0","1","1","0","1","1","1.62","6.92","5.32","5.09","0.0","0.0","sa737569"
"Mario Gonzalez","","0","0","4.94","0","0","0","1.0","1","1","0","1","0","1.39","6.06","2.91","5.09","0.0","0.0","sa502234"
"Eddie Butler","Cubs","3","3","4.98","8","8","0","46.0","51","26","7","28","18","1.51","5.43","3.57","5.09","0.1","0.1","13453"
"Jared Ruxer","","0","0","4.90","0","1","0","1.0","1","1","0","1","0","1.52","6.40","4.35","5.10","0.0","0.0","sa602422"
"Ben Bracewell","","0","0","5.21","0","0","0","1.0","1","1","0","1","0","1.54","5.55","3.65","5.10","0.0","0.0","sa837103"
"Jim Miller","Yankees","0","0","4.97","0","1","0","1.0","1","1","0","1","0","1.41","7.48","3.50","5.10","0.0","0.0","7458"
"Ryan Wertenberger","","0","0","5.06","0","0","0","1.0","1","1","0","1","0","1.59","5.53","4.43","5.10","0.0","0.0","sa739658"
"Dillon McNamara","","0","0","4.86","0","1","0","1.0","1","1","0","1","0","1.51","6.37","4.04","5.10","0.0","0.0","sa738389"
"Keegan Yuhl","","0","0","5.04","0","0","0","1.0","1","1","0","1","0","1.46","6.06","3.38","5.10","0.0","0.0","sa829658"
"Steve Ascher","","0","0","5.09","0","1","0","1.0","1","1","0","1","0","1.59","6.32","4.28","5.10","0.0","0.0","sa829225"
"Adolfo Delfin","","0","0","4.98","0","1","0","1.0","1","1","0","1","0","1.55","5.96","4.19","5.10","0.0","0.0","sa185463"
"Ryan Eades","","0","0","5.02","0","1","0","1.0","1","1","0","1","0","1.49","6.55","3.83","5.10","0.0","0.0","sa549448"
"Will Carter","","0","0","4.98","0","0","0","1.0","1","1","0","1","0","1.55","5.20","3.81","5.10","0.0","0.0","sa829689"
"Felix Jorge","","0","0","5.11","0","0","0","1.0","1","1","0","1","0","1.47","5.11","2.89","5.10","0.0","0.0","sa597424"
"Matt Sergey","","0","0","5.11","0","1","0","1.0","1","1","0","1","1","1.60","7.52","5.18","5.10","0.0","0.0","sa921222"
"Jorge Zavala","","0","0","4.95","0","1","0","1.0","1","1","0","1","1","1.68","7.96","6.26","5.10","0.0","0.0","sa658369"
"Cody Wheeler","","0","0","4.77","0","1","0","1.0","1","1","0","1","1","1.59","8.02","5.56","5.10","0.0","0.0","sa548334"
"Tyler Bashlor","","0","0","4.86","0","1","0","1.0","1","1","0","1","1","1.66","8.01","6.18","5.10","0.0","0.0","sa737928"
"Raul Barron","","0","0","4.90","0","1","0","1.0","1","1","0","1","0","1.54","5.37","3.97","5.10","0.0","0.0","sa328471"
"Harold Arauz","","0","0","4.90","0","1","0","1.0","1","1","0","1","1","1.59","6.39","4.77","5.10","0.0","0.0","sa657710"
"Ramon Ramirez","","0","0","5.00","0","0","0","1.0","1","1","0","1","1","1.57","6.22","4.52","5.10","0.0","0.0","2899"
"Michael Smith","","0","0","4.76","0","1","0","1.0","1","1","0","1","0","1.52","6.15","4.37","5.10","0.0","0.0","sa738590"
"Frank Lopez","","0","0","4.97","0","0","0","1.0","1","1","0","1","0","1.51","6.35","4.01","5.11","0.0","0.0","sa597434"
"Henry Owens","Red Sox","0","1","4.86","1","1","0","8.0","7","4","1","7","5","1.51","8.27","5.21","5.11","0.0","0.0","13143"
"Martires Arias","","0","0","4.89","0","1","0","1.0","1","1","0","1","1","1.61","7.42","5.58","5.11","0.0","0.0","sa506939"
"Brad Goldberg","","0","0","4.94","0","1","0","1.0","1","1","0","1","1","1.61","7.30","5.25","5.11","0.0","0.0","sa579754"
"Rudy Gonzalez","","0","0","4.87","0","1","0","1.0","1","1","0","1","1","1.59","6.27","4.88","5.11","0.0","0.0","sa202758"
"Scott Snodgress","White Sox","0","0","4.88","0","1","0","1.0","1","1","0","1","0","1.53","6.85","4.32","5.11","0.0","0.0","12020"
"Sean Bierman","","0","0","5.01","0","0","0","1.0","1","1","0","1","0","1.50","6.04","3.58","5.11","0.0","0.0","sa526810"
"Doug Mathis","Rangers","0","0","5.08","0","1","0","1.0","1","1","0","1","0","1.55","6.72","4.32","5.11","0.0","0.0","3944"
"Linder Castro","","0","0","4.98","0","1","0","1.0","1","1","0","1","1","1.54","6.79","4.52","5.11","0.0","0.0","sa592949"
"Cody Clark","","0","0","5.04","0","1","0","1.0","1","1","0","1","1","1.62","7.60","5.48","5.11","0.0","0.0","sa830371"
"Antonio Garzon","","0","0","4.82","0","1","0","1.0","1","1","0","1","1","1.59","6.56","4.97","5.11","0.0","0.0","sa509479"
"Jose Valdespina","","0","0","5.01","0","1","0","1.0","1","1","0","1","0","1.58","5.93","4.34","5.11","0.0","0.0","sa597109"
"Matt Zaleski","","0","0","5.13","0","0","0","1.0","1","1","0","1","0","1.47","6.46","3.31","5.11","0.0","0.0","sa253571"
"Jarrett Casey","","0","0","4.89","0","1","0","1.0","1","1","0","1","1","1.56","6.95","4.64","5.11","0.0","0.0","sa549937"
"Marcel Prado","","0","0","5.00","0","1","0","1.0","1","1","0","1","1","1.58","6.44","4.55","5.11","0.0","0.0","sa455649"
"Jean Granado","","0","0","4.98","0","0","0","1.0","1","1","0","1","0","1.57","5.41","4.08","5.11","0.0","0.0","sa199983"
"Jake Cosart","","0","0","4.94","0","1","0","1.0","1","1","0","1","1","1.60","8.47","5.98","5.11","0.0","0.0","sa828802"
"Victor Garate","","0","0","4.94","0","0","0","1.0","1","1","0","1","0","1.49","6.36","3.84","5.11","0.0","0.0","4036"
"Ranfi Casimiro","","0","0","4.90","0","1","0","1.0","1","1","0","1","0","1.52","6.37","4.18","5.11","0.0","0.0","sa603017"
"Guido Knudson","Tigers","0","0","4.88","0","1","0","1.0","1","1","0","1","0","1.46","7.45","4.27","5.11","0.0","0.0","12669"
"Joe Cuda","","0","0","5.14","0","0","0","1.0","1","1","0","1","0","1.54","5.28","3.68","5.11","0.0","0.0","sa621628"
"Bud Jeter","","0","0","5.02","0","1","0","1.0","1","1","0","1","1","1.59","7.36","5.18","5.11","0.0","0.0","sa738369"
"Tyler Pike","","0","0","4.90","0","0","0","1.0","1","1","0","1","1","1.62","7.88","5.81","5.11","0.0","0.0","sa657974"
"Jacob Webb","","0","0","4.97","0","1","0","1.0","1","1","0","1","1","1.67","7.72","6.11","5.12","0.0","0.0","sa829328"
"Dillon Gee","Rangers","2","2","5.18","6","6","0","32.0","36","18","5","21","10","1.45","5.90","2.82","5.12","0.1","0.1","7396"
"Todd Van Steensel","","0","0","4.97","0","1","0","1.0","1","1","0","1","1","1.51","7.70","4.73","5.12","0.0","0.0","sa505234"
"Michael Zouzalik","","0","0","4.99","0","1","0","1.0","1","1","0","1","0","1.48","6.38","3.63","5.12","0.0","0.0","sa702637"
"Chad Zurat","","0","0","5.30","0","0","0","1.0","1","1","0","1","0","1.59","6.14","4.03","5.12","0.0","0.0","sa833077"
"Phillippe Aumont","Phillies","0","0","4.91","0","0","0","1.0","1","1","0","1","1","1.63","8.25","6.08","5.12","0.0","0.0","5362"
"Anthony Ortega","","0","0","5.04","0","1","0","1.0","1","1","0","1","0","1.55","6.50","4.35","5.12","0.0","0.0","6745"
"Antonio Romero","","0","0","4.94","0","1","0","1.0","1","1","0","1","0","1.53","6.79","4.47","5.12","0.0","0.0","sa858133"
"Gerardo Concepcion","","0","0","4.86","0","9","0","9.0","9","5","1","7","5","1.60","7.19","5.26","5.12","0.0","0.0","14411"
"Nick Christiani","Reds","0","0","4.85","0","1","0","1.0","1","1","0","1","1","1.57","6.83","4.85","5.12","0.0","0.0","10332"
"Kyle Lohse","","5","7","5.16","18","18","0","105.0","119","60","18","65","31","1.44","5.56","2.67","5.12","0.3","0.2","739"
"Zach Lovvorn","","0","0","5.05","0","0","0","1.0","1","1","0","1","0","1.49","5.28","3.43","5.12","0.0","0.0","sa658011"
"Anthony Capra","","0","0","4.91","0","0","0","1.0","1","1","0","1","1","1.62","6.39","5.06","5.12","0.0","0.0","sa454524"
"Felipe Gonzalez","","0","0","5.03","0","0","0","1.0","1","1","0","1","0","1.53","5.96","4.17","5.12","0.0","0.0","sa512503"
"Giancarlo Alvarado","","0","0","5.08","0","0","0","1.0","1","1","0","1","0","1.53","6.04","4.00","5.12","0.0","0.0","sa212417"
"Jeff Brigham","","0","0","5.02","0","0","0","1.0","1","1","0","1","1","1.60","6.13","4.88","5.13","0.0","0.0","sa828882"
"Caleb Ferguson","","0","0","4.81","0","0","0","1.0","1","1","0","1","1","1.56","5.97","4.52","5.13","0.0","0.0","sa829827"
"Austin Coley","","0","0","5.17","0","0","0","1.0","1","1","0","1","0","1.48","5.48","3.19","5.13","0.0","0.0","sa738368"
"J.C. Sulbaran","","0","0","5.04","0","0","0","1.0","1","1","0","1","0","1.48","6.30","3.81","5.13","0.0","0.0","sa455559"
"Yency Almonte","","0","1","5.23","1","1","0","8.0","9","5","1","6","3","1.51","6.88","3.86","5.13","0.0","0.0","sa658334"
"Jon Olczak","","0","0","5.13","0","1","0","1.0","1","1","0","1","1","1.58","8.04","5.15","5.13","0.0","0.0","sa875297"
"Rafael Diaz","","0","0","5.06","0","0","0","1.0","1","1","0","1","0","1.49","6.36","3.75","5.13","0.0","0.0","sa509282"
"Bruce Chen","Indians","0","0","4.96","0","0","0","1.0","1","1","0","1","0","1.39","6.03","2.79","5.13","0.0","0.0","769"
"Isaac Gil","","0","0","5.06","0","1","0","1.0","1","1","0","1","0","1.61","5.31","4.49","5.13","0.0","0.0","sa599350"
"Jose Reyes","","0","0","4.98","0","0","0","1.0","1","1","0","1","0","1.53","5.10","3.87","5.13","0.0","0.0","sa551314"
"Chi Chi Gonzalez","Rangers","0","0","5.13","0","0","0","1.0","1","1","0","1","0","1.56","5.55","3.90","5.13","0.0","0.0","14663"
"Carlos Ramirez","","0","0","5.00","0","1","0","1.0","1","1","0","1","1","1.55","7.74","5.10","5.13","0.0","0.0","sa506165"
"Sean Nolin","Athletics","0","0","5.09","0","0","0","1.0","1","1","0","1","0","1.51","6.19","3.80","5.13","0.0","0.0","11341"
"Jose Marquez","","0","0","4.93","0","1","0","1.0","1","1","0","1","1","1.67","6.87","5.74","5.13","0.0","0.0","sa913975"
"Tommy Peterson","","0","0","5.00","0","1","0","1.0","1","1","0","1","1","1.61","6.42","4.90","5.13","0.0","0.0","sa875600"
"Trevor Kelley","","0","0","5.08","0","1","0","1.0","1","1","0","1","1","1.59","6.50","4.83","5.13","0.0","0.0","sa827465"
"Jason Creasy","","0","0","5.18","0","0","0","1.0","1","1","0","1","0","1.50","5.27","3.22","5.13","0.0","0.0","sa598099"
"Jeff Singer","","0","0","4.77","0","1","0","1.0","1","1","0","1","1","1.63","7.44","5.71","5.13","0.0","0.0","sa919323"
"Jonathan Joseph","","0","0","5.16","0","1","0","1.0","1","1","0","1","0","1.49","6.53","3.80","5.14","0.0","0.0","sa393045"
"Gregory Infante","White Sox","0","0","4.95","0","1","0","1.0","1","1","0","1","1","1.59","7.97","5.44","5.14","0.0","0.0","9119"
"Matthew Shepherd","","0","0","5.06","0","0","0","1.0","1","1","0","1","1","1.60","6.15","4.66","5.14","0.0","0.0","sa658825"
"Chris Huffman","","0","0","5.02","0","0","0","1.0","1","1","0","1","0","1.52","5.60","3.80","5.14","0.0","0.0","sa709509"
"Jason Berken","Cubs","0","0","5.02","0","0","0","1.0","1","1","0","1","0","1.47","5.58","3.34","5.14","0.0","0.0","5673"
"Bryan Verbitsky","","0","0","4.87","0","1","0","1.0","1","1","0","1","1","1.63","7.47","5.85","5.14","0.0","0.0","sa707775"
"Julian Hilario","","0","0","5.02","0","1","0","1.0","1","1","0","1","1","1.61","7.76","5.47","5.14","0.0","0.0","sa551277"
"Victor Veliz","","0","0","5.03","0","1","0","1.0","1","1","0","1","0","1.54","6.56","4.29","5.14","0.0","0.0","sa597433"
"Ramon Garcia","","0","0","4.91","0","0","0","1.0","1","1","0","1","0","1.48","5.65","3.54","5.14","0.0","0.0","sa295372"
"Cole Irvin","","0","0","4.94","0","0","0","1.0","1","1","0","1","0","1.53","5.92","3.93","5.14","0.0","0.0","sa658684"
"Mike Augliera","","0","0","5.27","0","0","0","1.0","1","1","0","1","0","1.45","5.16","2.68","5.14","0.0","0.0","sa621541"
"Tyler Carpenter","","0","0","4.87","0","0","0","1.0","1","1","0","1","0","1.37","5.44","2.63","5.14","0.0","0.0","sa829365"
"Ronald Dominguez","","0","0","4.91","0","1","0","1.0","1","1","0","1","0","1.47","6.53","3.86","5.14","0.0","0.0","sa600293"
"Trevor Clifton","","0","0","4.93","0","0","0","1.0","1","1","0","1","1","1.50","7.55","4.64","5.14","0.0","0.0","sa737901"
"Greg Harris","","0","0","4.90","0","0","0","1.0","1","1","0","1","0","1.48","6.75","4.22","5.14","0.0","0.0","sa738173"
"Madison Boer","","0","0","5.12","0","1","0","1.0","1","1","0","1","0","1.57","6.25","4.30","5.14","0.0","0.0","sa580423"
"Sean Reid-Foley","","0","0","5.08","0","0","0","1.0","1","1","0","1","1","1.57","7.74","5.23","5.14","0.0","0.0","sa828690"
"Jose Molina","","0","0","4.73","0","1","0","1.0","1","1","0","1","0","1.52","5.95","4.38","5.14","0.0","0.0","sa504083"
"Brennan Leitao","","0","0","5.10","0","1","0","1.0","1","1","0","1","0","1.56","5.62","3.97","5.14","0.0","0.0","sa875842"
"Arturo Lopez","","0","0","4.94","0","0","0","1.0","1","1","0","1","0","1.49","5.04","3.32","5.14","0.0","0.0","3319"
"Reinaldo Lopez","","0","0","4.98","0","0","0","1.0","1","1","0","1","0","1.52","5.48","3.87","5.14","0.0","0.0","sa505006"
"Seth Blair","","0","0","5.09","0","0","0","1.0","1","1","0","1","1","1.60","6.34","4.80","5.14","0.0","0.0","sa526934"
"Luke Eubank","","0","0","4.94","0","1","0","1.0","1","1","0","1","1","1.63","6.18","5.10","5.14","0.0","0.0","sa829342"
"Jorge Reyes","","0","0","5.06","0","0","0","1.0","1","1","0","1","0","1.47","6.48","3.67","5.15","0.0","0.0","sa501947"
"Esteban Haro","","0","0","4.96","0","1","0","1.0","1","1","0","1","1","1.60","6.58","4.98","5.15","0.0","0.0","sa509455"
"Roy Halladay","Phillies","0","0","5.12","0","0","0","1.0","1","1","0","1","0","1.50","6.69","3.91","5.15","0.0","0.0","1303"
"Confesor Lara","","0","0","5.01","0","1","0","1.0","1","1","0","1","0","1.50","6.16","3.89","5.15","0.0","0.0","sa547772"
"Pablo Fernandez","","0","0","5.03","0","0","0","1.0","1","1","0","1","0","1.47","5.90","3.43","5.15","0.0","0.0","sa867970"
"Luis Ramirez","","0","0","5.01","0","1","0","1.0","1","1","0","1","1","1.59","6.93","5.01","5.15","0.0","0.0","sa244198"
"Austin Robichaux","","0","0","4.89","0","0","0","1.0","1","1","0","1","0","1.55","5.40","4.24","5.15","0.0","0.0","sa602629"
"Juan Jesus Martinez","","0","0","5.15","0","0","0","1.0","1","1","0","1","0","1.47","4.98","2.81","5.15","0.0","0.0","sa211112"
"Connor Lillis-White","","0","0","4.74","0","1","0","1.0","1","1","0","1","1","1.57","7.07","5.30","5.15","0.0","0.0","sa876096"
"Nick Mutz","","0","0","4.98","0","1","0","1.0","1","1","0","1","1","1.63","6.51","5.25","5.15","0.0","0.0","sa598245"
"Calvin Drummond","","0","0","5.06","0","0","0","1.0","1","1","0","1","0","1.56","6.28","4.48","5.15","0.0","0.0","sa580426"
"Myles Smith","","0","0","5.05","0","1","0","1.0","1","1","0","1","1","1.59","7.83","5.41","5.15","0.0","0.0","sa658284"
"Sergio Espinosa","","0","0","4.97","0","0","0","1.0","1","1","0","1","0","1.55","5.23","3.90","5.15","0.0","0.0","sa547139"
"Luis Cruz","","0","0","5.01","0","0","0","1.0","1","1","0","1","0","1.46","7.11","3.89","5.15","0.0","0.0","sa454687"
"Alejandro Astorga","","0","0","4.87","0","0","0","1.0","1","1","0","1","0","1.55","5.42","4.19","5.15","0.0","0.0","sa508712"
"Scooter Hightower","","0","0","5.12","0","1","0","1.0","1","1","0","1","1","1.64","6.14","4.93","5.15","0.0","0.0","sa875703"
"Joe Saunders","Orioles","0","0","5.10","0","0","0","1.0","1","1","0","1","0","1.54","5.54","3.55","5.15","0.0","0.0","4366"
"Kyle Westwood","","0","0","5.22","0","0","0","1.0","1","1","0","1","0","1.48","4.66","2.69","5.15","0.0","0.0","sa503548"
"Gavin Pittore","","0","0","4.88","0","1","0","1.0","1","1","0","1","1","1.60","6.72","5.21","5.16","0.0","0.0","sa857616"
"Hengerber Medina","","0","0","4.96","0","0","0","1.0","1","1","0","1","1","1.60","6.45","5.20","5.16","0.0","0.0","sa659366"
"Bryce Morrow","","0","0","5.12","0","0","0","1.0","1","1","0","1","0","1.47","5.92","3.31","5.16","0.0","0.0","sa745009"
"Bret Mitchell","","0","0","5.04","0","1","0","1.0","1","1","0","1","1","1.64","6.95","5.39","5.16","0.0","0.0","sa549090"
"Davis Ward","","0","0","5.11","0","1","0","1.0","1","1","0","1","1","1.60","6.01","4.56","5.16","0.0","0.0","sa829860"
"Joan Montero","","0","0","5.07","0","1","0","1.0","1","1","0","1","1","1.61","6.58","4.92","5.16","0.0","0.0","sa637930"
"Randy Rosario","","0","0","5.10","0","0","0","1.0","1","1","0","1","0","1.60","5.33","4.18","5.16","0.0","0.0","sa597117"
"Dallas Gallant","","0","0","5.14","0","1","0","1.0","1","1","0","1","0","1.54","7.02","4.45","5.16","0.0","0.0","sa549670"
"Corbin Clouse","","0","0","4.85","0","1","0","1.0","1","1","0","1","1","1.73","8.06","6.85","5.16","0.0","0.0","sa918605"
"Quintin Torres-Costa","","0","0","4.97","0","1","0","1.0","1","1","0","1","1","1.67","7.85","6.01","5.16","0.0","0.0","sa876206"
"Kelvin Perez","","0","0","5.15","0","0","0","1.0","1","1","0","1","0","1.53","5.61","3.72","5.16","0.0","0.0","sa393322"
"Salvador Robles","","0","0","5.02","0","0","0","1.0","1","1","0","1","0","1.52","5.63","3.74","5.16","0.0","0.0","sa509748"
"Jordan Mills","","0","0","4.92","0","1","0","1.0","1","1","0","1","1","1.68","6.50","5.62","5.16","0.0","0.0","sa738394"
"Stephen Pryor","Mariners","0","0","4.91","0","1","0","1.0","1","1","0","1","1","1.53","7.66","4.99","5.16","0.0","0.0","10663"
"Cody Poteet","","0","0","5.13","0","0","0","1.0","1","1","0","1","1","1.61","5.48","4.57","5.16","0.0","0.0","sa658640"
"Kevin Alexander","","0","0","5.06","0","1","0","1.0","1","1","0","1","1","1.63","6.13","4.97","5.16","0.0","0.0","sa503305"
"Ernesto Montas","","0","0","5.14","0","0","0","1.0","1","1","0","1","0","1.55","4.57","3.45","5.16","0.0","0.0","sa737253"
"Nate Reed","","0","0","5.00","0","0","0","1.0","1","1","0","1","1","1.59","6.43","4.72","5.16","0.0","0.0","sa502048"
"Virgil Vasquez","Twins","0","0","5.20","0","0","0","1.0","1","1","0","1","0","1.42","6.18","2.93","5.16","0.0","0.0","6124"
"Cody Reed","","0","0","5.06","0","0","0","1.0","1","1","0","1","0","1.53","6.71","4.38","5.16","0.0","0.0","sa828694"
"Christian Meza","","0","0","4.89","0","1","0","1.0","1","1","0","1","1","1.65","6.39","5.38","5.17","0.0","0.0","sa549689"
"Corey Williams","","0","0","4.92","0","1","0","1.0","1","1","0","1","1","1.61","6.88","5.27","5.17","0.0","0.0","sa597867"
"Ryan Bores","","0","0","5.18","0","0","0","1.0","1","1","0","1","0","1.52","5.08","3.30","5.17","0.0","0.0","sa599305"
"Ben Holmes","","0","0","4.91","0","0","0","1.0","1","1","0","1","1","1.61","5.49","4.82","5.17","0.0","0.0","sa549147"
"Ryan Arrowood","","0","0","5.26","0","1","0","1.0","1","1","0","1","0","1.55","6.87","4.15","5.17","0.0","0.0","sa658657"
"Kyle Hunter","","0","0","4.92","0","0","0","1.0","1","1","0","1","0","1.50","5.52","3.71","5.17","0.0","0.0","sa550211"
"Logan Shore","","0","0","5.26","0","0","0","1.0","1","1","0","1","0","1.58","5.83","4.17","5.17","0.0","0.0","sa738442"
"Jairo Munoz","","0","0","4.95","0","1","0","1.0","1","1","0","1","1","1.63","6.97","5.40","5.17","0.0","0.0","sa604117"
"Seth McGarry","","0","0","5.08","0","1","0","1.0","1","1","0","1","1","1.70","6.28","5.67","5.17","0.0","0.0","sa857614"
"Manny Rodriguez","","0","0","5.09","0","1","0","1.0","1","1","0","1","1","1.65","6.78","5.35","5.17","0.0","0.0","sa598049"
"Trevor Seidenberger","","0","0","4.89","0","1","0","1.0","1","1","0","1","1","1.59","7.29","5.30","5.17","0.0","0.0","sa738571"
"Jonathan Dziedzic","","0","0","4.99","0","0","0","1.0","1","1","0","1","0","1.46","6.10","3.62","5.17","0.0","0.0","sa659070"
"Rolando Valdez","","0","0","5.06","0","0","0","1.0","1","1","0","1","0","1.42","5.39","2.73","5.17","0.0","0.0","sa325738"
"Luis De Paula","","0","0","4.65","0","1","0","1.0","1","1","0","1","1","1.68","6.64","6.03","5.17","0.0","0.0","sa659700"
"Austin Davis","","0","0","4.81","0","1","0","1.0","1","1","0","1","1","1.58","7.42","5.30","5.17","0.0","0.0","sa829035"
"Sean Lucas","","0","0","4.83","0","1","0","1.0","1","1","0","1","1","1.59","6.95","5.08","5.18","0.0","0.0","sa658619"
"Jake Walsh","","0","0","4.93","0","1","0","1.0","1","1","0","1","1","1.63","6.79","5.33","5.18","0.0","0.0","sa738954"
"Matt Marsh","","0","0","4.97","0","1","0","1.0","1","1","0","1","0","1.51","7.35","4.47","5.18","0.0","0.0","sa830228"
"Travis Radke","","0","0","4.99","0","0","0","1.0","1","1","0","1","0","1.56","6.07","4.36","5.18","0.0","0.0","sa602806"
"Tyler Matzek","Rockies","1","2","5.26","4","4","0","24.0","25","14","3","20","15","1.68","7.61","5.73","5.18","0.0","0.0","10058"
"Chase Johnson-Mullins","","0","0","4.78","0","1","0","1.0","1","1","0","1","1","1.76","6.94","6.66","5.18","0.0","0.0","sa877875"
"Max Duval","","0","0","5.26","0","0","0","1.0","1","1","0","1","0","1.55","5.79","3.92","5.18","0.0","0.0","sa920102"
"Connor Walsh","","0","0","4.92","0","1","0","1.0","1","1","0","1","1","1.66","8.43","6.38","5.18","0.0","0.0","sa829031"
"Daniel Schlereth","Tigers","0","0","4.91","0","1","0","1.0","1","1","0","1","1","1.62","6.54","5.22","5.18","0.0","0.0","8739"
"Tyler Wagner","Rangers","0","1","5.20","1","1","0","8.0","9","5","1","5","3","1.56","5.43","3.89","5.18","0.0","0.0","13796"
"Jose Manuel Lopez","","0","0","5.02","0","1","0","1.0","1","1","0","1","1","1.58","6.73","4.91","5.19","0.0","0.0","sa593936"
"Tyler Watson","","0","0","5.05","0","0","0","1.0","1","1","0","1","1","1.64","6.20","5.00","5.19","0.0","0.0","sa876164"
"Aaron Baker","","0","0","5.04","0","1","0","1.0","1","1","0","1","1","1.59","6.86","4.85","5.19","0.0","0.0","sa830858"
"Moises Hernandez","","0","0","5.06","0","0","0","1.0","1","1","0","1","0","1.49","5.45","3.40","5.19","0.0","0.0","sa244195"
