"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"David Reyes","","0","0","5.06","0","0","0","1.0","1","1","0","1","0","1.49","5.11","3.14","5.10","0.0","0.0","sa592948"
"Cy Sneed","","0","0","4.99","0","0","0","1.0","1","1","0","1","0","1.43","6.72","3.51","5.10","0.0","0.0","sa599742"
"Greg Ross","","0","0","5.13","0","0","0","1.0","1","1","0","1","0","1.53","5.20","3.44","5.10","0.0","0.0","sa599717"
"Cody Reed","","0","0","4.96","0","0","0","1.0","1","1","0","1","0","1.51","6.82","4.29","5.10","0.0","0.0","sa828694"
"Brad Goldberg","","0","0","4.93","0","1","0","1.0","1","1","0","1","1","1.62","7.47","5.42","5.10","0.0","0.0","sa579754"
"Alexis Candelario","","0","0","5.09","0","0","0","1.0","1","1","0","1","0","1.53","6.19","3.95","5.10","0.0","0.0","sa3000055"
"Trevor Graham","","0","0","4.96","0","0","0","1.0","1","1","0","1","1","1.60","6.15","4.79","5.10","0.0","0.0","sa737940"
"Sarkis Ohanian","","0","0","4.79","0","1","0","1.0","1","1","0","1","1","1.64","9.10","6.53","5.11","0.0","0.0","sa827459"
"Kevin Gadea","","0","0","4.75","0","7","0","7.0","7","4","1","6","4","1.54","7.18","5.04","5.11","-0.1","0.0","sa735841"
"Matt Loosen","","0","0","4.97","0","0","0","1.0","1","1","0","1","1","1.53","7.61","4.82","5.11","0.0","0.0","sa549666"
"Josh Prevost","","0","0","5.10","0","0","0","1.0","1","1","0","1","0","1.55","5.15","3.61","5.11","0.0","0.0","sa828963"
"Troy Scribner","","0","0","4.82","0","0","0","1.0","1","1","0","1","1","1.47","7.47","4.55","5.11","0.0","0.0","sa709583"
"Kelvin De La Cruz","","0","0","4.90","0","0","0","1.0","1","1","0","1","0","1.52","6.70","4.38","5.11","0.0","0.0","sa328950"
"Scott Brattvet","","0","0","4.92","0","1","0","1.0","1","1","0","1","0","1.52","7.11","4.36","5.11","0.0","0.0","sa737916"
"Steven Messner","","0","0","4.75","0","0","0","1.0","1","1","0","1","1","1.66","4.87","5.08","5.11","0.0","0.0","sa825117"
"Frank De Los Santos","","0","0","4.93","0","1","0","1.0","1","1","0","1","1","1.57","6.53","4.50","5.11","0.0","0.0","sa393084"
"Justin Shafer","","0","0","5.04","0","1","0","1.0","1","1","0","1","0","1.54","5.62","3.87","5.11","0.0","0.0","sa708212"
"Matthew Festa","","0","0","4.94","0","1","0","1.0","1","1","0","1","0","1.52","6.24","4.15","5.11","0.0","0.0","sa918041"
"Connor Lillis-White","","0","0","4.71","0","1","0","1.0","1","1","0","1","1","1.56","7.26","5.21","5.11","0.0","0.0","sa876096"
"Collin Balester","Reds","0","0","4.95","0","1","0","1.0","1","1","0","1","0","1.49","7.29","4.15","5.11","0.0","0.0","6883"
"James Shields","White Sox","5","8","5.13","19","19","0","107.0","114","61","18","89","46","1.49","7.48","3.88","5.11","0.5","0.3","7059"
"Argenis Angulo","","0","0","4.93","0","1","0","1.0","1","1","0","1","1","1.54","7.80","5.07","5.11","0.0","0.0","sa829470"
"Terance Marin","","0","0","5.07","0","0","0","1.0","1","1","0","1","0","1.53","5.26","3.46","5.11","0.0","0.0","sa556821"
"Chad James","","0","0","4.91","0","1","0","1.0","1","1","0","1","1","1.53","7.60","4.72","5.11","0.0","0.0","sa500729"
"Luis Cessa","Yankees","2","2","5.05","6","6","0","36.0","39","20","6","25","13","1.46","6.34","3.33","5.11","0.2","0.2","13345"
"Zach Lovvorn","","0","0","5.06","0","0","0","1.0","1","1","0","1","0","1.49","5.37","3.43","5.11","0.0","0.0","sa658011"
"Zach Miner","Phillies","0","0","4.99","0","1","0","1.0","1","1","0","1","0","1.51","6.44","3.91","5.11","0.0","0.0","3193"
"Jose Pina","","0","0","5.03","0","0","0","1.0","1","1","0","1","0","1.48","5.64","3.38","5.11","0.0","0.0","sa294474"
"Austen Williams","","0","0","5.12","0","0","0","1.0","1","1","0","1","0","1.54","5.21","3.56","5.11","0.0","0.0","sa829032"
"Seth Streich","","0","0","5.19","0","0","0","1.0","1","1","0","1","0","1.51","5.76","3.56","5.11","0.0","0.0","sa658017"
"Edgar Martinez","","0","0","5.01","0","1","0","1.0","1","1","0","1","0","1.54","6.70","4.42","5.11","0.0","0.0","sa205934"
"Jake McCasland","","0","0","4.95","0","0","0","1.0","1","1","0","1","1","1.59","5.81","4.77","5.12","0.0","0.0","sa550079"
"Ramon Ortiz","Blue Jays","0","0","5.07","0","0","0","1.0","1","1","0","1","0","1.40","5.14","2.34","5.12","0.0","0.0","27"
"Jason Wheeler","","0","0","4.89","0","0","0","1.0","1","1","0","1","0","1.40","5.85","2.90","5.12","0.0","0.0","sa579049"
"Tim Atherton","","0","0","5.17","0","0","0","1.0","1","1","0","1","0","1.49","6.10","3.56","5.12","0.0","0.0","sa455754"
"Nick Tepesch","Twins","1","1","5.19","3","3","0","14.0","16","8","2","9","5","1.48","5.49","2.98","5.12","0.1","0.0","11716"
"Cole White","","0","0","5.16","0","1","0","1.0","1","1","0","1","1","1.61","7.75","5.15","5.12","0.0","0.0","sa455563"
"Alberto Leyva","","0","0","4.93","0","1","0","1.0","1","1","0","1","1","1.54","7.32","4.79","5.12","0.0","0.0","sa914411"
"Ryan Helsley","","0","0","5.09","0","0","0","1.0","1","1","0","1","0","1.57","6.38","4.48","5.12","0.0","0.0","sa874172"
"Kelvin Villa","","0","0","4.93","0","0","0","1.0","1","1","0","1","0","1.54","5.51","3.97","5.12","0.0","0.0","sa254797"
"Connor Kaden","","0","0","4.76","0","1","0","1.0","1","1","0","1","1","1.71","5.84","5.99","5.12","0.0","0.0","sa829437"
"Bud Jeter","","0","0","5.00","0","1","0","1.0","1","1","0","1","1","1.59","7.61","5.36","5.12","0.0","0.0","sa738369"
"Brian Johnson","Red Sox","2","2","4.95","5","5","0","28.0","29","15","4","21","13","1.49","6.79","4.10","5.12","0.1","0.2","14272"
"Yoel Hernandez","","0","0","5.03","0","1","0","1.0","1","1","0","1","0","1.57","6.16","4.36","5.12","0.0","0.0","2576"
"Logan Darnell","Twins","0","0","5.02","0","0","0","1.0","1","1","0","1","0","1.52","5.54","3.62","5.12","0.0","0.0","11261"
"Stephen Gonsalves","","0","0","4.88","0","0","0","1.0","1","1","0","1","1","1.51","7.69","4.75","5.12","0.0","0.0","sa737764"
"Shane Carle","Rockies","0","0","5.33","1","1","0","7.0","8","4","1","5","2","1.49","5.95","2.96","5.12","0.0","0.1","15258"
"Ivan Vieitez","","0","0","5.00","0","0","0","1.0","1","1","0","1","0","1.54","5.40","3.84","5.13","0.0","0.0","sa875869"
"Scott Sitz","","0","0","5.00","0","1","0","1.0","1","1","0","1","0","1.47","6.35","3.65","5.13","0.0","0.0","sa738412"
"Cody Winiarski","","0","0","5.16","0","0","0","1.0","1","1","0","1","0","1.52","7.07","4.14","5.13","0.0","0.0","sa599873"
"Jorge Pantoja","","0","0","5.00","0","1","0","1.0","1","1","0","1","1","1.64","5.63","4.77","5.13","0.0","0.0","sa876046"
"Daniel McCutchen","Rangers","0","0","5.09","0","1","0","1.0","1","1","0","1","0","1.40","5.68","2.39","5.13","0.0","0.0","263"
"Darin Gorski","","0","0","4.86","0","0","0","1.0","1","1","0","1","0","1.46","7.13","4.01","5.13","0.0","0.0","sa501520"
"Ethan Stewart","","0","0","4.71","0","1","0","1.0","1","1","0","1","1","1.57","7.49","5.32","5.13","0.0","0.0","sa550320"
"Jordan Stephens","","0","0","5.10","0","0","0","1.0","1","1","0","1","1","1.57","7.23","4.71","5.13","0.0","0.0","sa875031"
"Hector Noesi","White Sox","0","0","5.10","0","0","0","1.0","1","1","0","1","0","1.44","7.15","3.42","5.13","0.0","0.0","3292"
"Cory Riordan","","0","0","5.08","0","0","0","1.0","1","1","0","1","0","1.40","5.43","2.46","5.13","0.0","0.0","sa390235"
"Matt Marsh","","0","0","4.92","0","1","0","1.0","1","1","0","1","0","1.50","7.52","4.40","5.13","0.0","0.0","sa830228"
"Stephen Johnson","","0","0","4.88","0","1","0","1.0","1","1","0","1","1","1.53","8.16","5.06","5.13","0.0","0.0","sa658027"
"Francis Martes","","0","0","5.08","0","0","0","1.0","1","1","0","1","1","1.54","7.51","4.70","5.13","0.0","0.0","sa736839"
"Triston McKenzie","","0","0","5.01","0","0","0","1.0","1","1","0","1","1","1.51","7.22","4.51","5.13","0.0","0.0","sa874760"
"Robert Ramer","","0","0","5.05","0","0","0","1.0","1","1","0","1","1","1.60","5.36","4.54","5.13","0.0","0.0","sa831853"
"Bryton Trepagnier","","0","0","4.95","0","1","0","1.0","1","1","0","1","1","1.68","7.12","5.95","5.13","0.0","0.0","sa550135"
"Jonathan Castellanos","","0","0","5.04","0","0","0","1.0","1","1","0","1","0","1.51","5.21","3.48","5.13","0.0","0.0","sa200086"
"Carlos Vazquez","","0","0","4.81","0","1","0","1.0","1","1","0","1","1","1.62","7.40","5.66","5.13","0.0","0.0","sa506933"
"Josh Staumont","","0","0","4.91","0","0","0","1.0","1","1","0","1","1","1.67","8.99","6.95","5.14","0.0","0.0","sa857581"
"Raydel Sanchez","","0","0","5.08","0","0","0","1.0","1","1","0","1","0","1.48","5.69","3.29","5.14","0.0","0.0","sa599564"
"Kyle Hunter","","0","0","4.88","0","1","0","1.0","1","1","0","1","0","1.51","5.57","3.78","5.14","0.0","0.0","sa550211"
"Chris Kirsch","","0","0","4.83","0","0","0","1.0","1","1","0","1","0","1.53","5.67","4.19","5.14","0.0","0.0","sa549109"
"Miguel Nunez","","0","0","4.88","0","1","0","1.0","1","1","0","1","1","1.51","8.06","4.96","5.14","0.0","0.0","sa547827"
"Tyler Wilson","Orioles","3","4","5.16","10","10","0","56.0","65","32","9","34","17","1.46","5.44","2.80","5.14","0.3","0.1","12691"
"Gabriel Arias","","0","0","5.18","0","0","0","1.0","1","1","0","1","0","1.43","6.22","3.03","5.14","0.0","0.0","sa507276"
"Sam Howard","","0","0","5.19","0","0","0","1.0","1","1","0","1","0","1.50","6.66","3.54","5.14","0.0","0.0","sa602898"
"Josh Conway","","0","0","4.77","0","1","0","1.0","1","1","0","1","1","1.66","7.64","6.28","5.14","0.0","0.0","sa503412"
"Chris Cotton","","0","0","4.93","0","1","0","1.0","1","1","0","1","0","1.48","5.99","3.53","5.14","0.0","0.0","sa737947"
"Michael Nix","","0","0","5.02","0","0","0","1.0","1","1","0","1","0","1.58","5.50","4.33","5.14","0.0","0.0","sa291773"
"Jeremy Guthrie","Nationals","0","0","5.23","0","0","0","1.0","1","1","0","1","0","1.50","5.66","3.12","5.14","0.0","0.0","2072"
"Bobby Bundy","","0","0","5.05","0","1","0","1.0","1","1","0","1","0","1.52","7.03","4.17","5.14","0.0","0.0","sa454969"
"Scott Weathersby","","0","0","5.14","0","0","0","1.0","1","1","0","1","0","1.46","6.39","3.38","5.14","0.0","0.0","sa875241"
"Shane Bieber","","0","0","5.15","0","0","0","1.0","1","1","0","1","0","1.47","5.44","3.07","5.14","0.0","0.0","sa873698"
"Justin Topa","","0","0","5.11","0","1","0","1.0","1","1","0","1","0","1.62","5.41","4.42","5.14","0.0","0.0","sa658926"
"Braulio Ortiz","","0","0","4.84","0","1","0","1.0","1","1","0","1","1","1.60","9.01","6.19","5.14","0.0","0.0","sa603264"
"Tyler Watson","","0","0","4.97","0","0","0","1.0","1","1","0","1","1","1.63","6.28","5.00","5.15","0.0","0.0","sa876164"
"Sam Lewis","","0","0","5.08","0","1","0","1.0","1","1","0","1","1","1.57","6.43","4.56","5.15","0.0","0.0","sa701852"
"Carlos Ramirez","","0","0","5.03","0","1","0","1.0","1","1","0","1","1","1.56","7.76","5.16","5.15","0.0","0.0","sa506165"
"Eddie Gamboa","Rangers","0","0","4.92","0","7","0","7.0","7","4","1","6","4","1.54","7.43","4.81","5.15","-0.1","0.0","6911"
"Matt Withrow","","0","0","5.05","0","0","0","1.0","1","1","0","1","1","1.57","7.81","5.27","5.15","0.0","0.0","sa659074"
"Kyle Hansen","","0","0","4.97","0","1","0","1.0","1","1","0","1","1","1.56","7.38","4.89","5.15","0.0","0.0","sa503395"
"Miguel Gonzalez","White Sox","4","6","5.22","15","15","0","88.0","98","51","15","62","31","1.46","6.31","3.14","5.15","0.4","0.2","7024"
"Linder Castro","","0","0","5.03","0","0","0","1.0","1","1","0","1","1","1.55","6.90","4.65","5.15","0.0","0.0","sa592949"
"Michael Santos","","0","0","4.99","0","1","0","1.0","1","1","0","1","0","1.52","4.66","3.38","5.15","0.0","0.0","sa736667"
"Darin Gillies","","0","0","4.92","0","1","0","1.0","1","1","0","1","0","1.47","7.30","4.27","5.15","0.0","0.0","sa875269"
"Brennan Leitao","","0","0","5.09","0","1","0","1.0","1","1","0","1","0","1.55","5.73","3.97","5.15","0.0","0.0","sa875842"
"Randy Rosario","","0","0","5.08","0","0","0","1.0","1","1","0","1","0","1.60","5.51","4.29","5.15","0.0","0.0","sa597117"
"Salvador Robles","","0","0","5.00","0","0","0","1.0","1","1","0","1","0","1.51","5.55","3.66","5.15","0.0","0.0","sa509748"
"Domingo Acevedo","","0","0","5.08","0","0","0","1.0","1","1","0","1","0","1.49","6.70","3.82","5.15","0.0","0.0","sa739716"
"Jarret Martin","","0","0","5.07","0","0","0","1.0","1","1","0","1","1","1.67","8.10","5.94","5.15","0.0","0.0","sa455420"
"Will Carter","","0","0","5.04","0","0","0","1.0","1","1","0","1","0","1.57","5.19","3.88","5.15","0.0","0.0","sa829689"
"Ryan Wertenberger","","0","0","5.13","0","0","0","1.0","1","1","0","1","1","1.61","5.52","4.53","5.15","0.0","0.0","sa739658"
"Daniel Schlereth","Tigers","0","0","4.87","0","1","0","1.0","1","1","0","1","1","1.61","6.68","5.24","5.15","0.0","0.0","8739"
"Devon Davis","","0","0","4.87","0","1","0","1.0","1","1","0","1","1","1.61","7.94","5.63","5.16","0.0","0.0","sa830375"
"Garrett Cleavinger","","0","0","4.79","0","1","0","1.0","1","1","0","1","1","1.57","7.88","5.42","5.16","0.0","0.0","sa827423"
"Dylan Covey","White Sox","3","4","5.18","10","10","0","55.0","61","31","8","36","26","1.59","5.99","4.22","5.16","0.2","0.1","14825"
"Mitch Horacek","","0","0","4.88","0","1","0","1.0","1","1","0","1","0","1.53","6.06","4.01","5.16","0.0","0.0","sa550295"
"Adolfo Delfin","","0","0","5.04","0","1","0","1.0","1","1","0","1","0","1.57","5.93","4.28","5.16","0.0","0.0","sa185463"
"A.J. Ladwig","","0","0","5.13","0","0","0","1.0","1","1","0","0","0","1.41","4.48","2.12","5.16","0.0","0.0","sa602810"
"Ramon Ramirez","","0","0","5.05","0","0","0","1.0","1","1","0","1","1","1.58","6.21","4.61","5.16","0.0","0.0","2899"
"Ralph Garza","","0","0","5.05","0","1","0","1.0","1","1","0","1","0","1.53","7.22","4.49","5.16","0.0","0.0","sa875812"
"Evan Beal","","0","0","4.97","0","1","0","1.0","1","1","0","1","1","1.55","6.52","4.65","5.16","0.0","0.0","sa598103"
"Chase Johnson-Mullins","","0","0","4.76","0","1","0","1.0","1","1","0","1","1","1.75","7.09","6.69","5.16","0.0","0.0","sa877875"
"Jim Miller","Yankees","0","0","5.04","0","1","0","1.0","1","1","0","1","0","1.42","7.46","3.57","5.16","0.0","0.0","7458"
"Michael Smith","","0","0","4.83","0","1","0","1.0","1","1","0","1","0","1.53","6.13","4.45","5.16","0.0","0.0","sa738590"
"Ernesto Zaragoza","","0","0","5.08","0","0","0","1.0","1","1","0","1","1","1.58","6.39","4.62","5.16","0.0","0.0","sa549734"
"Sean Bierman","","0","0","5.06","0","0","0","1.0","1","1","0","1","0","1.51","6.02","3.65","5.16","0.0","0.0","sa526810"
"Greg Harris","","0","0","4.93","0","0","0","1.0","1","1","0","1","0","1.48","6.86","4.24","5.17","0.0","0.0","sa738173"
"Sergio Valenzuela","","0","0","5.15","0","0","0","1.0","1","1","0","0","0","1.55","4.35","3.27","5.17","0.0","0.0","sa254802"
"Dillon Gee","Rangers","0","0","5.21","1","1","0","7.0","8","4","1","5","2","1.45","5.90","2.86","5.17","0.0","0.0","7396"
"Jose Manuel Lopez","","0","0","5.00","0","1","0","1.0","1","1","0","1","1","1.59","6.95","5.06","5.17","0.0","0.0","sa593936"
"Jorge Zavala","","0","0","5.01","0","1","0","1.0","1","1","0","1","1","1.69","7.94","6.38","5.17","0.0","0.0","sa658369"
"John Simms","","0","0","5.14","0","0","0","1.0","1","1","0","1","0","1.49","6.11","3.57","5.17","0.0","0.0","sa550088"
"Miguel Chalas","","0","0","5.09","0","1","0","1.0","1","1","0","1","0","1.50","6.60","3.80","5.17","0.0","0.0","sa548049"
"Cody Wheeler","","0","0","4.83","0","1","0","1.0","1","1","0","1","1","1.60","8.00","5.67","5.17","0.0","0.0","sa548334"
"Guido Knudson","Tigers","0","0","4.93","0","1","0","1.0","1","1","0","1","0","1.47","7.44","4.35","5.17","0.0","0.0","12669"
"Jean Granado","","0","0","5.04","0","0","0","1.0","1","1","0","1","0","1.59","5.39","4.17","5.17","0.0","0.0","sa199983"
"Victor Garate","","0","0","5.00","0","0","0","1.0","1","1","0","1","0","1.50","6.35","3.92","5.17","0.0","0.0","4036"
"Joe Cuda","","0","0","5.18","0","0","0","1.0","1","1","0","1","0","1.55","5.26","3.76","5.17","0.0","0.0","sa621628"
"Michael Zouzalik","","0","0","5.04","0","1","0","1.0","1","1","0","1","0","1.49","6.37","3.69","5.17","0.0","0.0","sa702637"
"Marcel Prado","","0","0","5.06","0","1","0","1.0","1","1","0","1","1","1.59","6.42","4.63","5.17","0.0","0.0","sa455649"
"Luis Rico","","0","0","4.87","0","1","0","1.0","1","1","0","1","1","1.56","7.02","5.09","5.17","0.0","0.0","sa597316"
"Doug Mathis","Rangers","0","0","5.14","0","1","0","1.0","1","1","0","1","0","1.56","6.69","4.41","5.17","0.0","0.0","3944"
"Gerardo Concepcion","","0","0","4.91","0","8","0","8.0","8","4","1","6","5","1.61","7.22","5.37","5.17","0.0","0.0","14411"
"Mark Blackmar","","0","0","5.17","0","0","0","1.0","1","1","0","0","0","1.60","4.42","3.76","5.17","0.0","0.0","sa549945"
"Dillon McNamara","","0","0","4.94","0","1","0","1.0","1","1","0","1","0","1.52","6.31","4.11","5.17","0.0","0.0","sa738389"
"Matt Zaleski","","0","0","5.19","0","0","0","1.0","1","1","0","1","0","1.48","6.43","3.39","5.17","0.0","0.0","sa253571"
"Martires Arias","","0","0","4.98","0","1","0","1.0","1","1","0","1","1","1.63","7.41","5.70","5.17","0.0","0.0","sa506939"
"Devin Smeltzer","","0","0","4.94","0","0","0","1.0","1","1","0","1","1","1.56","6.29","4.51","5.17","0.0","0.0","sa829638"
"Josh Smith","","0","0","4.96","0","1","0","1.0","1","1","0","1","1","1.63","7.31","5.64","5.18","0.0","0.0","sa599285"
"Quintin Torres-Costa","","0","0","4.99","0","1","0","1.0","1","1","0","1","1","1.68","8.11","6.14","5.18","0.0","0.0","sa876206"
"Ryan Verdugo","Royals","0","0","5.01","0","0","0","1.0","1","1","0","1","0","1.50","6.17","3.92","5.18","0.0","0.0","9154"
"Jesus Castillo","","0","0","4.98","0","0","0","1.0","1","1","0","1","0","1.53","5.80","4.16","5.18","0.0","0.0","sa657701"
"Jarrett Casey","","0","0","4.95","0","1","0","1.0","1","1","0","1","1","1.57","6.92","4.73","5.18","0.0","0.0","sa549937"
"Antonio Romero","","0","0","4.99","0","1","0","1.0","1","1","0","1","1","1.54","6.78","4.55","5.18","0.0","0.0","sa858133"
"Chad Zurat","","0","0","5.36","0","0","0","1.0","1","1","0","1","0","1.60","6.12","4.11","5.18","0.0","0.0","sa833077"
"Chi Chi Gonzalez","Rangers","0","0","5.18","0","0","0","1.0","1","1","0","1","0","1.57","5.55","3.98","5.18","0.0","0.0","14663"
"Anthony Ortega","","0","0","5.10","0","1","0","1.0","1","1","0","1","0","1.56","6.48","4.44","5.18","0.0","0.0","6745"
"Ivan Salas","","0","0","4.82","0","1","0","1.0","1","1","0","1","1","1.68","6.22","5.62","5.18","0.0","0.0","sa509785"
"Kyle Lohse","","4","6","5.22","16","16","0","90.0","103","52","16","56","27","1.45","5.54","2.73","5.18","0.2","0.0","739"
"Jose Reyes","","0","0","5.03","0","0","0","1.0","1","1","0","1","0","1.54","5.09","3.95","5.18","0.0","0.0","sa551314"
"Phillippe Aumont","Phillies","0","0","4.95","0","0","0","1.0","1","1","0","1","1","1.65","8.24","6.20","5.18","0.0","0.0","5362"
"Isaac Gil","","0","0","5.11","0","1","0","1.0","1","1","0","1","1","1.62","5.30","4.57","5.18","0.0","0.0","sa599350"
"Jason Creasy","","0","0","5.22","0","0","0","1.0","1","1","0","1","0","1.51","5.26","3.28","5.18","0.0","0.0","sa598099"
"Keegan Long","","0","0","5.15","0","1","0","1.0","1","1","0","1","0","1.59","5.87","4.45","5.18","0.0","0.0","sa875972"
"Chandler Hawkins","","0","0","4.97","0","1","0","1.0","1","1","0","1","1","1.58","6.34","4.70","5.18","0.0","0.0","sa876115"
"Angel Adrian Ramirez","","0","0","4.91","0","1","0","1.0","1","1","0","1","1","1.54","6.54","4.51","5.18","0.0","0.0","sa502235"
"Jason Berken","Cubs","0","0","5.10","0","0","0","1.0","1","1","0","1","0","1.49","5.59","3.41","5.19","0.0","0.0","5673"
"Jeff Brigham","","0","0","5.09","0","0","0","1.0","1","1","0","1","1","1.61","6.12","4.99","5.19","0.0","0.0","sa828882"
"Jeff Kinley","","0","0","4.86","0","1","0","1.0","1","1","0","1","1","1.64","6.40","5.51","5.19","0.0","0.0","sa857590"
"Anthony Capra","","0","0","4.98","0","0","0","1.0","1","1","0","1","1","1.63","6.37","5.17","5.19","0.0","0.0","sa454524"
"Tyler Viza","","0","0","5.03","0","0","0","1.0","1","1","0","1","0","1.42","5.83","2.96","5.19","0.0","0.0","sa738610"
"Alejandro Astorga","","0","0","4.89","0","0","0","1.0","1","1","0","1","0","1.55","5.39","4.19","5.19","0.0","0.0","sa508712"
"Matt Sergey","","0","0","5.17","0","1","0","1.0","1","1","0","1","1","1.61","7.44","5.28","5.19","0.0","0.0","sa921222"
"Alex Winkelman","","0","0","4.97","0","0","0","1.0","1","1","0","1","1","1.60","6.67","5.02","5.19","0.0","0.0","sa874113"
"Jhondaniel Medina","","0","0","4.85","0","1","0","1.0","1","1","0","1","1","1.61","8.16","6.09","5.19","0.0","0.0","sa550551"
"Ranfi Casimiro","","0","0","4.96","0","1","0","1.0","1","1","0","1","0","1.53","6.23","4.19","5.19","0.0","0.0","sa603017"
"Sean Nolin","Athletics","0","0","5.14","0","0","0","1.0","1","1","0","1","0","1.52","6.18","3.87","5.19","0.0","0.0","11341"
"Giancarlo Alvarado","","0","0","5.15","0","0","0","1.0","1","1","0","1","0","1.55","6.02","4.10","5.19","0.0","0.0","sa212417"
"Bruce Chen","Indians","0","0","5.01","0","0","0","1.0","1","1","0","1","0","1.40","6.01","2.85","5.19","0.0","0.0","769"
"Mike Augliera","","0","0","5.34","0","0","0","1.0","1","1","0","1","0","1.47","5.14","2.73","5.19","0.0","0.0","sa621541"
"Ramon Garcia","","0","0","4.97","0","0","0","1.0","1","1","0","1","0","1.49","5.64","3.61","5.19","0.0","0.0","sa295372"
"Conner Menez","","0","0","4.90","0","0","0","1.0","1","1","0","1","1","1.58","5.55","4.66","5.20","0.0","0.0","sa918322"
"Richard Lovelady","","0","0","4.84","0","1","0","1.0","1","1","0","1","1","1.67","6.09","5.59","5.20","0.0","0.0","sa918199"
"Jake Jewell","","0","0","4.95","0","0","0","1.0","1","1","0","1","0","1.53","5.36","4.00","5.20","0.0","0.0","sa829312"
"Victor Veliz","","0","0","5.07","0","1","0","1.0","1","1","0","1","0","1.54","6.54","4.36","5.20","0.0","0.0","sa597433"
"Felipe Gonzalez","","0","0","5.12","0","0","0","1.0","1","1","0","1","0","1.55","5.87","4.28","5.20","0.0","0.0","sa512503"
"Matthew Shepherd","","0","0","5.15","0","0","0","1.0","1","1","0","1","1","1.62","6.15","4.77","5.20","0.0","0.0","sa658825"
"Scott Snodgress","White Sox","0","0","4.95","0","1","0","1.0","1","1","0","1","0","1.55","6.83","4.50","5.20","0.0","0.0","12020"
"Mark Peterson","","0","0","5.00","0","1","0","1.0","1","1","0","1","0","1.54","6.25","4.44","5.20","0.0","0.0","sa659558"
"Jonathan Joseph","","0","0","5.21","0","1","0","1.0","1","1","0","1","0","1.50","6.51","3.88","5.20","0.0","0.0","sa393045"
"Ranger Suarez","","0","0","4.94","0","0","0","1.0","1","1","0","1","1","1.60","5.88","4.64","5.20","0.0","0.0","sa659551"
"Luis De La O","","0","0","4.98","0","1","0","1.0","1","1","0","1","1","1.61","6.48","5.10","5.20","0.0","0.0","sa508761"
"Tyler Wagner","Rangers","0","0","5.20","1","1","0","7.0","8","4","1","4","3","1.56","5.69","3.96","5.20","0.0","0.0","13796"
"A.J. Griffin","Rangers","6","7","5.16","19","19","0","109.0","114","63","22","92","39","1.39","7.60","3.18","5.20","0.5","0.5","11132"
"Luke Eubank","","0","0","4.99","0","1","0","1.0","1","1","0","1","1","1.64","6.16","5.18","5.20","0.0","0.0","sa829342"
"Madison Boer","","0","0","5.18","0","1","0","1.0","1","1","0","1","0","1.58","6.22","4.38","5.20","0.0","0.0","sa580423"
"Bryan Verbitsky","","0","0","4.96","0","1","0","1.0","1","1","0","1","1","1.65","7.46","5.97","5.20","0.0","0.0","sa707775"
"Kyle Westwood","","0","0","5.28","0","0","0","1.0","1","1","0","1","0","1.49","4.66","2.75","5.20","0.0","0.0","sa503548"
"Manuel Al Flores","","0","0","5.13","0","0","0","1.0","1","1","0","1","0","1.45","5.53","3.02","5.20","0.0","0.0","sa508195"
"Confesor Lara","","0","0","5.06","0","1","0","1.0","1","1","0","1","0","1.51","6.14","3.96","5.21","0.0","0.0","sa547772"
"David Martinez","Astros","0","0","5.07","0","1","0","1.0","1","1","0","1","0","1.42","6.12","3.04","5.21","0.0","0.0","8893"
"Salvador Valdez","","0","0","5.13","0","0","0","1.0","1","1","0","1","0","1.52","4.58","3.25","5.21","0.0","0.0","sa262058"
"Reinaldo Lopez","","0","0","5.05","0","0","0","1.0","1","1","0","1","0","1.54","5.45","3.95","5.21","0.0","0.0","sa505006"
"Julian Hilario","","0","0","5.09","0","1","0","1.0","1","1","0","1","1","1.62","7.74","5.58","5.21","0.0","0.0","sa551277"
"Jon Sintes","","0","0","5.18","0","0","0","1.0","1","1","0","1","0","1.54","5.43","3.73","5.21","0.0","0.0","sa527925"
"Jose Molina","","0","0","4.80","0","1","0","1.0","1","1","0","1","0","1.54","5.94","4.47","5.21","0.0","0.0","sa504083"
"Cole Irvin","","0","0","5.02","0","0","0","1.0","1","1","0","1","0","1.51","5.53","3.60","5.21","0.0","0.0","sa658684"
"Austin Coley","","0","0","5.23","0","0","0","1.0","1","1","0","1","0","1.49","5.33","3.19","5.21","0.0","0.0","sa738368"
"Gerardo Reyes","","0","0","4.97","0","1","0","1.0","1","1","0","1","1","1.66","6.94","5.79","5.21","0.0","0.0","sa829912"
"Nick Martinez","Rangers","2","2","5.24","6","6","0","34.0","39","20","6","22","12","1.48","5.78","3.17","5.21","0.1","0.1","12730"
"Seth Blair","","0","0","5.14","0","0","0","1.0","1","1","0","1","1","1.61","6.32","4.90","5.21","0.0","0.0","sa526934"
"Jered Weaver","Padres","4","7","5.21","16","16","0","91.0","101","52","16","60","27","1.41","5.94","2.68","5.21","0.2","-0.2","4235"
"Rudy Gonzalez","","0","0","4.97","0","1","0","1.0","1","1","0","1","1","1.61","6.15","5.02","5.21","0.0","0.0","sa202758"
"Gavin Pittore","","0","0","4.94","0","1","0","1.0","1","1","0","1","1","1.62","6.73","5.31","5.21","0.0","0.0","sa857616"
