"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Kevin Perez","","0","0","4.87","0","1","0","1.0","1","1","0","1","1","1.58","7.65","5.22","4.99","0.0","0.0","sa738154"
"Chris Tillman","Orioles","6","7","4.97","18","18","0","99.0","107","55","16","75","38","1.46","6.80","3.48","4.99","0.6","0.5","5279"
"Blake McKnight","","0","0","4.88","0","1","0","1.0","1","1","0","1","0","1.58","4.91","3.94","4.99","0.0","0.0","sa738934"
"Juancito Martinez","","0","0","4.82","0","1","0","1.0","1","1","0","1","1","1.59","6.61","5.08","4.99","0.0","0.0","sa506822"
"Robbie Aviles","","0","0","4.82","0","1","0","1.0","1","1","0","1","0","1.52","5.27","3.69","4.99","0.0","0.0","sa548357"
"Garrett Gould","","0","0","4.93","0","0","0","1.0","1","1","0","1","0","1.46","6.51","3.47","4.99","0.0","0.0","sa500824"
"Abraham Elvira","","0","0","4.73","0","1","0","1.0","1","1","0","1","0","1.53","6.12","4.19","4.99","0.0","0.0","sa508766"
"Mauricio Lara","","0","0","4.81","0","0","0","1.0","1","1","0","1","0","1.52","5.18","3.59","4.99","0.0","0.0","sa198885"
"Luis Ortiz","","0","0","5.10","0","0","0","1.0","1","1","0","1","0","1.45","7.05","3.35","5.00","0.0","0.0","sa828677"
"Evan MacLane","","0","0","4.86","0","0","0","1.0","1","1","0","1","0","1.44","4.97","2.66","5.00","0.0","0.0","5576"
"Wilkins Arias","","0","0","4.85","0","0","0","1.0","1","1","0","1","0","1.54","6.23","4.16","5.00","0.0","0.0","sa323426"
"Luke Irvine","","0","0","4.99","0","0","0","1.0","1","1","0","1","0","1.48","6.24","3.62","5.00","0.0","0.0","sa550186"
"Tony Bucciferro","","0","0","5.04","0","0","0","1.0","1","1","0","1","0","1.50","4.84","2.86","5.00","0.0","0.0","sa621362"
"A.J. Puk","","0","0","4.91","0","0","0","1.0","1","1","0","1","1","1.55","7.19","4.68","5.00","0.0","0.0","sa738675"
"David Holmberg","White Sox","1","1","4.81","0","27","0","27.0","29","14","4","19","10","1.45","6.21","3.23","5.00","-0.1","-0.1","7725"
"Kody Kerski","","0","0","4.76","0","1","0","1.0","1","1","0","1","0","1.55","6.10","4.43","5.00","0.0","0.0","sa827378"
"Logan Duran","","0","0","4.93","0","0","0","1.0","1","1","0","1","0","1.54","6.09","4.18","5.00","0.0","0.0","sa529273"
"Cody Crabaugh","","0","0","4.97","0","0","0","1.0","1","1","0","1","0","1.59","4.92","4.10","5.00","0.0","0.0","sa738520"
"Daniel Turpen","","0","0","4.95","0","1","0","1.0","1","1","0","1","0","1.48","7.48","4.19","5.00","0.0","0.0","sa389922"
"Kyle Winkler","","0","0","4.72","0","1","0","1.0","1","1","0","1","1","1.51","7.48","4.89","5.00","0.0","0.0","sa526575"
"Andy Moye","","0","0","5.15","0","0","0","1.0","1","1","0","1","0","1.45","6.62","3.04","5.00","0.0","0.0","sa327157"
"John Gast","Cardinals","0","0","4.89","0","0","0","1.0","1","1","0","1","0","1.46","6.13","3.47","5.00","0.0","0.0","11133"
"Orangel Arenas","","0","0","4.91","0","1","0","1.0","1","1","0","1","0","1.51","5.80","3.69","5.00","0.0","0.0","sa504061"
"Pedro Araujo","","0","0","4.74","0","1","0","1.0","1","1","0","1","1","1.56","7.82","5.33","5.00","0.0","0.0","sa597206"
"Chris Young","Royals","3","4","4.95","5","47","0","68.0","68","38","12","56","27","1.40","7.44","3.60","5.00","0.0","-0.1","3196"
"Victor Sanchez","","0","0","4.92","0","0","0","1.0","1","1","0","1","0","1.40","6.59","3.05","5.00","0.0","0.0","sa610024"
"Rookie Davis","Reds","3","4","4.84","11","11","0","59.0","62","32","9","44","23","1.44","6.69","3.56","5.00","0.3","0.3","14962"
"Nicolas Heredia","","0","0","4.78","0","1","0","1.0","1","1","0","1","1","1.53","7.23","4.75","5.00","0.0","0.0","sa733608"
"Luis Diaz","","0","0","4.80","0","0","0","1.0","1","1","0","1","0","1.42","6.30","3.41","5.00","0.0","0.0","sa506249"
"Sam Wolff","","0","0","4.90","0","1","0","1.0","1","1","0","1","0","1.53","7.16","4.50","5.00","0.0","0.0","sa503437"
"Casey Delgado","","0","0","4.95","0","0","0","1.0","1","1","0","1","0","1.50","6.30","3.78","5.00","0.0","0.0","sa872243"
"Luis Ysla","","0","0","4.79","0","8","0","8.0","7","4","1","7","4","1.55","7.85","5.24","5.00","-0.1","0.0","sa739569"
"Tyler Gilbert","","0","0","4.74","0","1","0","1.0","1","1","0","1","0","1.49","6.36","3.85","5.01","0.0","0.0","sa875068"
"Artie Lewicki","","0","0","4.90","0","0","0","1.0","1","1","0","1","0","1.44","5.88","3.20","5.01","0.0","0.0","sa829148"
"Marlon Arias","","0","0","4.80","0","0","0","1.0","1","1","0","1","1","1.57","6.57","4.67","5.01","0.0","0.0","sa294505"
"Chris Heston","Mariners","0","0","4.86","1","1","0","7.0","7","4","1","5","3","1.49","6.08","3.72","5.01","0.0","0.0","10302"
"Caleb Frare","","0","0","4.58","0","1","0","1.0","1","1","0","1","1","1.59","8.27","5.80","5.01","0.0","0.0","sa658179"
"Jefferson Olacio","","0","0","4.64","0","1","0","1.0","1","1","0","1","1","1.64","8.26","6.15","5.01","0.0","0.0","sa597055"
"Brian Burres","Rockies","0","0","5.11","0","0","0","1.0","1","1","0","1","0","1.53","7.07","4.03","5.01","0.0","0.0","3425"
"Tanner Chleborad","","0","0","4.86","0","1","0","1.0","1","1","0","1","0","1.55","5.87","4.08","5.01","0.0","0.0","sa599273"
"Devan Watts","","0","0","4.90","0","1","0","1.0","1","1","0","1","1","1.61","7.89","5.61","5.01","0.0","0.0","sa918361"
"Mark Appel","","1","2","4.83","4","4","0","22.0","22","12","3","17","10","1.48","6.97","4.15","5.01","0.1","0.2","sa501726"
"Alex Maestri","","0","0","4.98","0","0","0","1.0","1","1","0","1","0","1.52","6.22","3.97","5.01","0.0","0.0","sa328310"
"Sean Murphy","","0","0","5.08","0","0","0","1.0","1","1","0","1","0","1.48","6.28","3.58","5.01","0.0","0.0","sa549877"
"Kyle Davies","Yankees","0","0","4.91","0","1","0","1.0","1","1","0","1","0","1.37","6.53","2.62","5.01","0.0","0.0","3642"
"Dan Haren","Cubs","0","0","5.01","0","0","0","1.0","1","1","0","1","0","1.35","6.56","2.32","5.01","0.0","0.0","1757"
"Deck McGuire","","0","0","4.81","0","0","0","1.0","1","1","0","1","0","1.41","7.65","3.77","5.01","0.0","0.0","sa548174"
"Fred Lewis","","0","0","4.69","0","1","0","1.0","1","1","0","1","1","1.60","7.50","5.41","5.01","0.0","0.0","sa549581"
"Sam Street","","0","0","4.95","0","1","0","1.0","1","1","0","1","0","1.61","5.28","4.34","5.02","0.0","0.0","sa829233"
"Robert Coello","Angels","0","0","4.76","0","1","0","1.0","1","1","0","1","0","1.44","7.40","4.16","5.02","0.0","0.0","1149"
"Jonathan Maciel","","0","0","4.94","0","1","0","1.0","1","1","0","1","0","1.45","5.83","3.14","5.02","0.0","0.0","sa738222"
"Raymundo Montero","","0","0","4.70","0","1","0","1.0","1","1","0","1","1","1.65","6.66","5.84","5.02","0.0","0.0","sa507006"
"Kyle Lotzkar","","0","0","4.88","0","1","0","1.0","1","1","0","1","1","1.55","7.61","4.92","5.02","0.0","0.0","sa389930"
"Joe Beimel","","2","3","4.79","0","49","0","49.0","54","26","7","31","21","1.53","5.77","3.83","5.02","-0.3","-0.2","979"
"Mitch Brown","","0","0","4.72","0","1","0","1.0","1","1","0","1","1","1.60","8.03","5.87","5.02","0.0","0.0","sa657957"
"David Goforth","Brewers","0","0","4.99","0","1","0","1.0","1","1","0","1","1","1.61","7.05","4.98","5.02","0.0","0.0","12166"
"Kyle Finnegan","","0","0","4.95","0","1","0","1.0","1","1","0","1","1","1.55","6.67","4.52","5.02","0.0","0.0","sa708446"
"Cole Johnson","","0","0","5.04","0","0","0","1.0","1","1","0","1","0","1.42","6.72","3.23","5.02","0.0","0.0","sa526274"
"Jen-Ho Tseng","","0","0","4.89","0","0","0","1.0","1","1","0","1","0","1.41","5.98","2.99","5.02","0.0","0.0","sa724018"
"Austin Davis","","0","0","4.66","0","1","0","1.0","1","1","0","1","1","1.54","7.67","5.11","5.02","0.0","0.0","sa829035"
"Walter Silva","","0","0","4.92","0","0","0","1.0","1","1","0","1","0","1.49","4.75","3.14","5.02","0.0","0.0","5157"
"J.D. Martin","Nationals","0","0","5.03","0","0","0","1.0","1","1","0","1","0","1.50","6.05","3.53","5.02","0.0","0.0","3685"
"Murphy Smith","","0","0","4.97","0","1","0","1.0","1","1","0","1","0","1.47","6.58","3.66","5.02","0.0","0.0","sa501722"
"Mickey Storey","Blue Jays","0","0","5.00","0","1","0","1.0","1","1","0","1","0","1.47","7.03","3.82","5.02","0.0","0.0","4721"
"Carson Fulmer","White Sox","1","1","4.98","2","10","0","22.0","22","12","3","19","12","1.54","7.91","4.78","5.02","0.0","0.0","18311"
"Brock Huntzinger","","0","0","4.85","0","1","0","1.0","1","1","0","1","1","1.52","7.86","4.81","5.02","0.0","0.0","sa390376"
"Aaron Slegers","","0","0","5.02","0","0","0","1.0","1","1","0","1","0","1.47","5.56","3.20","5.02","0.0","0.0","sa737811"
"Francisco Del Rosario","","0","0","4.84","0","1","0","1.0","1","1","0","1","1","1.56","7.30","4.98","5.02","0.0","0.0","sa3001063"
"Juan Minaya","White Sox","0","0","4.88","0","8","0","8.0","8","4","1","7","4","1.51","7.81","4.61","5.02","-0.1","0.0","10341"
"Dailyn Martinez","","0","0","4.89","0","1","0","1.0","1","1","0","1","0","1.58","5.87","4.44","5.02","0.0","0.0","sa658075"
"Dario Agrazal","","0","0","5.12","0","0","0","1.0","1","1","0","0","0","1.49","4.10","2.55","5.03","0.0","0.0","sa737059"
"Vicente Campos","Angels","1","1","4.78","1","9","0","14.0","15","8","2","10","6","1.42","6.43","3.55","5.03","0.0","0.0","11681"
"Alejandro Soto","","0","0","4.82","0","0","0","1.0","1","1","0","1","0","1.45","5.60","3.24","5.03","0.0","0.0","sa509749"
"Chance Adams","","0","0","4.91","0","0","0","1.0","1","1","0","1","0","1.46","7.72","4.07","5.03","0.0","0.0","sa875066"
"Daniel Zamora","","0","0","4.81","0","1","0","1.0","1","1","0","1","1","1.65","6.60","5.40","5.03","0.0","0.0","sa658641"
"Nate Long","","0","0","5.09","0","0","0","1.0","1","1","0","1","0","1.52","6.21","3.92","5.03","0.0","0.0","sa502312"
"Jordan Humphreys","","0","0","5.02","0","0","0","1.0","1","1","0","1","0","1.52","6.56","3.97","5.03","0.0","0.0","sa875762"
"Brady Dragmire","","0","0","4.94","0","1","0","1.0","1","1","0","1","0","1.57","5.30","3.98","5.03","0.0","0.0","sa598911"
"Ozzie Mendez","","0","0","4.69","0","1","0","1.0","1","1","0","1","1","1.58","5.70","4.51","5.03","0.0","0.0","sa509713"
"Yoanner Negrin","","0","0","4.94","0","0","0","1.0","1","1","0","1","0","1.45","5.94","3.28","5.03","0.0","0.0","sa608348"
"Bobby Poyner","","0","0","4.87","0","1","0","1.0","1","1","0","1","0","1.53","6.79","4.44","5.03","0.0","0.0","sa827470"
"Donnie Joseph","Royals","0","0","4.76","0","1","0","1.0","1","1","0","1","1","1.57","7.00","5.10","5.03","0.0","0.0","6491"
"Arturo Barradas","","0","0","4.75","0","1","0","1.0","1","1","0","1","0","1.59","5.19","4.32","5.03","0.0","0.0","sa328589"
"Jeremy Rhoades","","0","0","4.76","0","1","0","1.0","1","1","0","1","0","1.47","5.76","3.67","5.03","0.0","0.0","sa827471"
"Ali Williams","","0","0","4.83","0","1","0","1.0","1","1","0","1","1","1.51","7.71","4.93","5.03","0.0","0.0","sa599694"
"Eric Wooten","","0","0","4.87","0","0","0","1.0","1","1","0","1","0","1.48","5.93","3.38","5.03","0.0","0.0","sa599232"
"Mike Strong","","0","0","4.80","0","1","0","1.0","1","1","0","1","1","1.52","7.16","4.57","5.04","0.0","0.0","sa502184"
"Myles Jaye","","0","0","4.95","0","0","0","1.0","1","1","0","1","0","1.45","5.53","3.13","5.04","0.0","0.0","sa549275"
"Jess Todd","Red Sox","0","0","5.13","0","0","0","1.0","1","1","0","1","0","1.51","5.85","3.62","5.04","0.0","0.0","3805"
"Alex Sogard","","0","0","4.82","0","1","0","1.0","1","1","0","1","1","1.54","6.85","4.50","5.04","0.0","0.0","sa454563"
"Kevin Correia","Phillies","0","0","5.08","0","0","0","1.0","1","1","0","1","0","1.47","5.45","2.80","5.04","0.0","0.0","1767"
"Chih-Wei Hu","Rays","0","0","4.85","1","1","0","7.0","7","4","1","5","2","1.41","6.15","3.21","5.04","0.0","0.0","16419"
"Axel Rios","","0","0","4.86","0","1","0","1.0","1","1","0","1","1","1.63","6.54","5.22","5.04","0.0","0.0","sa595954"
"Pat Young","","0","0","4.80","0","1","0","1.0","1","1","0","1","1","1.62","6.32","5.31","5.04","0.0","0.0","sa707781"
"Edwar Cabrera","Rockies","0","0","5.10","0","0","0","1.0","1","1","0","1","0","1.52","6.45","3.71","5.04","0.0","0.0","9211"
"Johan Yan","","0","0","4.76","0","1","0","1.0","1","1","0","1","1","1.61","7.11","5.47","5.04","0.0","0.0","sa328938"
"Jeremy Null","","0","0","4.87","0","1","0","1.0","1","1","0","1","0","1.43","5.80","3.09","5.04","0.0","0.0","sa602382"
"Frederick Tiburcio","","0","0","4.93","0","1","0","1.0","1","1","0","1","1","1.53","7.57","4.66","5.04","0.0","0.0","sa505478"
"Junior Rincon","","0","0","5.00","0","1","0","1.0","1","1","0","1","1","1.58","8.30","5.26","5.04","0.0","0.0","sa597045"
"Jake Thompson","Phillies","3","5","4.90","13","13","0","71.0","74","39","11","54","31","1.48","6.82","3.95","5.04","0.3","0.1","14371"
"Zac Reininger","","0","0","4.93","0","1","0","1.0","1","1","0","1","0","1.50","6.78","4.09","5.04","0.0","0.0","sa737896"
"Luis Paulino","","0","0","4.94","0","0","0","1.0","1","1","0","1","0","1.45","7.22","3.79","5.04","0.0","0.0","sa503316"
"David Cales","","0","0","5.01","0","1","0","1.0","1","1","0","1","0","1.49","7.23","4.01","5.05","0.0","0.0","sa455474"
"Ruddy Acosta","","0","0","4.96","0","0","0","1.0","1","1","0","1","0","1.48","5.37","3.29","5.05","0.0","0.0","sa824737"
"Anthony Fernandez","","0","0","4.94","0","0","0","1.0","1","1","0","1","0","1.46","6.35","3.52","5.05","0.0","0.0","sa503582"
"Bobby Parnell","Tigers","0","0","4.93","0","1","0","1.0","1","1","0","1","1","1.58","6.40","4.68","5.05","0.0","0.0","9926"
"Daniel Stange","Angels","0","0","4.81","0","1","0","1.0","1","1","0","1","0","1.48","7.06","4.32","5.05","0.0","0.0","9404"
"Brandon Workman","Red Sox","2","2","5.21","5","13","0","36.0","39","21","5","25","15","1.51","6.38","3.77","5.05","0.0","0.1","11428"
"Grant Watson","","0","0","4.81","0","0","0","1.0","1","1","0","1","1","1.58","5.38","4.52","5.05","0.0","0.0","sa875680"
"Jimmy Duff","","0","0","4.91","0","1","0","1.0","1","1","0","1","1","1.59","6.19","4.65","5.05","0.0","0.0","sa829255"
"Kent Emanuel","","0","0","4.89","0","0","0","1.0","1","1","0","1","0","1.43","5.68","2.95","5.05","0.0","0.0","sa549399"
"Jordan Milbrath","","0","0","4.83","0","1","0","1.0","1","1","0","1","1","1.55","6.64","4.60","5.05","0.0","0.0","sa738636"
"Jason Marquis","Reds","0","0","5.01","0","0","0","1.0","1","1","0","1","0","1.50","6.51","3.67","5.05","0.0","0.0","105"
"Lee Stoppelman","","0","0","4.76","0","1","0","1.0","1","1","0","1","1","1.62","7.99","5.90","5.05","0.0","0.0","sa658588"
"Daniel Camarena","","0","0","4.84","0","0","0","1.0","1","1","0","1","0","1.40","6.10","2.84","5.05","0.0","0.0","sa599205"
"Dean Deetz","","0","0","4.97","0","0","0","1.0","1","1","0","1","0","1.52","7.16","4.43","5.05","0.0","0.0","sa829001"
"Joe Bisenius","","0","0","5.06","0","0","0","1.0","1","1","0","1","0","1.50","5.84","3.45","5.05","0.0","0.0","7370"
"Thomas Pannone","","0","0","4.80","0","0","0","1.0","1","1","0","1","0","1.48","6.98","4.21","5.05","0.0","0.0","sa658922"
"Brian Miller","","0","0","4.77","0","1","0","1.0","1","1","0","1","1","1.57","5.85","4.53","5.05","0.0","0.0","sa827168"
"Scott Squier","","0","0","4.88","0","0","0","1.0","1","1","0","1","0","1.57","4.98","4.12","5.05","0.0","0.0","sa599215"
"Leobardo Moreno","","0","0","4.81","0","1","0","1.0","1","1","0","1","0","1.57","6.02","4.49","5.05","0.0","0.0","sa185282"
"Jose Pina","","0","0","4.97","0","0","0","1.0","1","1","0","1","0","1.47","5.80","3.37","5.05","0.0","0.0","sa294474"
"Ryan Verdugo","Royals","0","0","4.89","0","0","0","1.0","1","1","0","1","0","1.46","6.31","3.70","5.05","0.0","0.0","9154"
"Austin Maddox","","0","0","5.03","0","1","0","1.0","1","1","0","1","0","1.48","7.02","4.00","5.05","0.0","0.0","sa503237"
"Alberto Leyva","","0","0","4.86","0","1","0","1.0","1","1","0","1","1","1.52","7.44","4.72","5.05","0.0","0.0","sa914411"
"Johnny Magliozzi","","0","0","4.93","0","1","0","1.0","1","1","0","1","1","1.59","6.07","4.53","5.05","0.0","0.0","sa599745"
"Joel Payamps","","0","0","5.03","0","0","0","1.0","1","1","0","1","0","1.48","6.26","3.68","5.05","0.0","0.0","sa597219"
"Grayson Long","","0","0","4.84","0","0","0","1.0","1","1","0","1","0","1.45","6.53","3.80","5.06","0.0","0.0","sa659274"
"Seranthony Dominguez","","0","0","4.88","0","0","0","1.0","1","1","0","1","1","1.59","7.33","5.19","5.06","0.0","0.0","sa657573"
"Dane Dunning","","0","0","5.02","0","0","0","1.0","1","1","0","1","1","1.57","6.77","4.54","5.06","0.0","0.0","sa738926"
"Jesus Anguamea","","0","0","4.82","0","1","0","1.0","1","1","0","1","1","1.63","7.56","5.82","5.06","0.0","0.0","sa737569"
"Cody Ponce","","0","0","5.17","0","0","0","1.0","1","1","0","1","0","1.50","5.83","3.25","5.06","0.0","0.0","sa856266"
"Josh DeGraaf","","0","0","5.04","0","1","0","1.0","1","1","0","1","0","1.49","6.47","3.74","5.06","0.0","0.0","sa876067"
"Juan Grullon","","0","0","4.87","0","1","0","1.0","1","1","0","1","0","1.51","7.40","4.47","5.06","0.0","0.0","sa503590"
"Joey DeNato","","0","0","4.71","0","1","0","1.0","1","1","0","1","1","1.53","8.07","5.16","5.06","0.0","0.0","sa621650"
"Caleb Simpson","","0","0","4.66","0","1","0","1.0","1","1","0","1","1","1.71","8.44","7.24","5.06","0.0","0.0","sa738717"
"Matt Harrison","","1","1","4.96","2","2","0","14.0","15","8","2","8","6","1.54","5.50","3.79","5.06","0.0","0.1","5551"
"Craig Breslow","Twins","1","2","4.94","0","31","0","31.0","34","17","5","22","14","1.52","6.31","3.89","5.06","-0.2","-0.1","4363"
"Scott Grist","","0","0","5.07","0","1","0","1.0","1","1","0","1","1","1.63","6.41","4.76","5.06","0.0","0.0","sa876355"
"Joel Pineiro","Blue Jays","0","0","5.13","0","0","0","1.0","1","1","0","1","0","1.43","5.03","2.46","5.06","0.0","0.0","1094"
"Paul Demny","","0","0","4.87","0","1","0","1.0","1","1","0","1","1","1.52","8.38","5.03","5.06","0.0","0.0","sa392068"
"Travis Wood","Royals","3","4","4.92","6","41","0","69.0","72","38","10","51","30","1.47","6.59","3.96","5.06","0.0","0.1","9884"
"Joe Ortiz","Rangers","0","0","4.88","0","1","0","1.0","1","1","0","1","0","1.48","5.89","3.51","5.06","0.0","0.0","7955"
"Jess Amedee","","0","0","4.96","0","1","0","1.0","1","1","0","1","1","1.69","6.83","5.82","5.06","0.0","0.0","sa829449"
"Kylin Turnbull","","0","0","4.91","0","1","0","1.0","1","1","0","1","0","1.57","5.55","4.09","5.06","0.0","0.0","sa549817"
"Jair Jurrjens","Rockies","0","0","5.26","0","0","0","1.0","1","1","0","1","0","1.47","6.59","3.07","5.07","0.0","0.0","5556"
"Cesilio Pimentel","","0","0","4.84","0","1","0","1.0","1","1","0","1","1","1.63","6.58","5.24","5.07","0.0","0.0","sa603201"
"Noel Arguelles","","0","0","4.78","0","1","0","1.0","1","1","0","1","1","1.60","6.45","5.08","5.07","0.0","0.0","sa536642"
"Jorge De Leon","Astros","0","0","4.94","0","1","0","1.0","1","1","0","1","0","1.50","7.08","4.22","5.07","0.0","0.0","5397"
"Brandon Lyon","Mets","0","0","5.10","0","1","0","1.0","1","1","0","1","0","1.51","6.03","3.64","5.07","0.0","0.0","1312"
"Joel Seddon","","0","0","5.02","0","1","0","1.0","1","1","0","1","0","1.50","5.59","3.47","5.07","0.0","0.0","sa599194"
"John Omahen","","0","0","5.10","0","0","0","1.0","1","1","0","1","0","1.53","5.37","3.59","5.07","0.0","0.0","sa598616"
"Seth McGarry","","0","0","4.96","0","1","0","1.0","1","1","0","1","1","1.69","6.41","5.60","5.07","0.0","0.0","sa857614"
"Chase Brookshire","","0","0","4.84","0","1","0","1.0","1","1","0","1","0","1.57","6.09","4.47","5.07","0.0","0.0","sa738547"
"Raul Barron","","0","0","4.87","0","1","0","1.0","1","1","0","1","0","1.53","5.47","3.91","5.07","0.0","0.0","sa328471"
"Nelvin Fuentes","","0","0","4.84","0","1","0","1.0","1","1","0","1","1","1.53","8.05","4.93","5.07","0.0","0.0","sa392078"
"Andy Otero","","0","0","4.84","0","1","0","1.0","1","1","0","1","1","1.61","6.90","5.23","5.07","0.0","0.0","sa506550"
"Phil Irwin","Rangers","0","0","5.14","0","0","0","1.0","1","1","0","1","0","1.52","6.57","3.93","5.07","0.0","0.0","9489"
"Nick Petree","","0","0","5.03","0","0","0","1.0","1","1","0","1","0","1.46","5.80","3.23","5.07","0.0","0.0","sa737915"
"Jesus Zambrano","","0","0","5.05","0","1","0","1.0","1","1","0","1","0","1.51","5.70","3.60","5.07","0.0","0.0","sa737066"
"Buddy Borden","","0","0","4.96","0","1","0","1.0","1","1","0","1","1","1.59","6.82","4.98","5.08","0.0","0.0","sa737851"
"Andrew Carraway","","0","0","5.02","0","0","0","1.0","1","1","0","1","0","1.41","5.79","2.77","5.08","0.0","0.0","sa501632"
"Domenic Mazza","","0","0","4.87","0","0","0","1.0","1","1","0","1","0","1.55","4.97","4.01","5.08","0.0","0.0","sa875342"
"Grant Holmes","","0","0","5.07","0","0","0","1.0","1","1","0","1","1","1.60","6.72","4.94","5.08","0.0","0.0","sa828669"
"Robinson Yambati","","0","0","4.92","0","1","0","1.0","1","1","0","1","0","1.54","6.52","4.49","5.08","0.0","0.0","sa504430"
"B.J. Hermsen","","0","0","5.11","0","1","0","1.0","1","1","0","1","0","1.55","5.92","3.89","5.08","0.0","0.0","sa454729"
"Erubiel Gonzalez","","0","0","4.94","0","1","0","1.0","1","1","0","1","0","1.50","5.78","3.69","5.08","0.0","0.0","sa508781"
"Chris Johnson","","0","0","4.97","0","0","0","1.0","1","1","0","1","0","1.58","4.87","4.21","5.08","0.0","0.0","sa658336"
"Cortland Cox","","0","0","4.94","0","1","0","1.0","1","1","0","1","0","1.50","6.85","4.18","5.08","0.0","0.0","sa738518"
"Shaun Marcum","Indians","0","0","4.96","0","0","0","1.0","1","1","0","1","0","1.38","6.67","2.94","5.08","0.0","0.0","6204"
"P.J. Walters","Twins","0","0","5.17","0","0","0","1.0","1","1","0","1","0","1.49","6.11","3.42","5.08","0.0","0.0","9557"
"Evan Manarino","","0","0","4.99","0","0","0","1.0","1","1","0","1","0","1.51","4.90","3.29","5.08","0.0","0.0","sa875823"
"Nate Fury","","0","0","4.74","0","1","0","1.0","1","1","0","1","1","1.55","7.84","5.39","5.08","0.0","0.0","sa829740"
"Aaron Harang","","5","8","5.16","19","19","0","112.0","125","64","19","76","38","1.45","6.05","3.06","5.08","0.3","0.1","1451"
"Andrew Istler","","0","0","4.89","0","1","0","1.0","1","1","0","1","1","1.56","6.64","4.64","5.08","0.0","0.0","sa827457"
"Jake Kalish","","0","0","4.82","0","1","0","1.0","1","1","0","1","1","1.57","6.33","4.74","5.08","0.0","0.0","sa709032"
"Matt Hockenberry","","0","0","4.87","0","1","0","1.0","1","1","0","1","1","1.56","7.62","5.08","5.08","0.0","0.0","sa829157"
"Chris Hernandez","","0","0","5.00","0","0","0","1.0","1","1","0","1","0","1.56","5.89","4.25","5.08","0.0","0.0","sa390676"
"D.J. Johnson","","0","0","5.10","0","1","0","1.0","1","1","0","1","1","1.63","7.20","5.17","5.09","0.0","0.0","sa553075"
"Jochi Ogando","","0","0","4.95","0","0","0","1.0","1","1","0","1","1","1.53","6.86","4.53","5.09","0.0","0.0","sa551084"
"Tyler Bashlor","","0","0","4.84","0","1","0","1.0","1","1","0","1","1","1.66","8.24","6.35","5.09","0.0","0.0","sa737928"
"Scott Richmond","Blue Jays","0","0","5.01","0","1","0","1.0","1","1","0","1","0","1.43","6.63","3.31","5.09","0.0","0.0","4307"
"Zach Lovvorn","","0","0","5.03","0","0","0","1.0","1","1","0","1","0","1.49","5.42","3.44","5.09","0.0","0.0","sa658011"
"David Buchanan","Phillies","0","0","5.00","0","0","0","1.0","1","1","0","1","0","1.47","5.42","3.08","5.09","0.0","0.0","11176"
"Will Startup","","0","0","4.86","0","1","0","1.0","1","1","0","1","0","1.50","6.26","3.93","5.09","0.0","0.0","sa290704"
"Ryan Kulik","","0","0","5.19","0","0","0","1.0","1","1","0","1","0","1.52","6.42","3.61","5.09","0.0","0.0","sa454977"
"Tyler Pike","","0","0","4.85","0","0","0","1.0","1","1","0","1","1","1.63","7.96","5.90","5.09","0.0","0.0","sa657974"
"David Purcey","White Sox","0","0","4.90","0","1","0","1.0","1","1","0","1","1","1.58","7.84","5.21","5.09","0.0","0.0","8360"
"Hugo Castellanos","","0","0","4.90","0","1","0","1.0","1","1","0","1","1","1.58","6.77","4.89","5.09","0.0","0.0","sa203803"
"Chris Dwyer","Royals","0","0","4.86","0","1","0","1.0","1","1","0","1","1","1.56","6.67","4.81","5.09","0.0","0.0","10045"
"Justin Amlung","","0","0","5.06","0","0","0","1.0","1","1","0","1","0","1.52","5.43","3.56","5.09","0.0","0.0","sa602580"
"Tim Lincecum","","3","4","5.21","10","10","0","52.0","56","30","8","40","23","1.53","6.91","4.05","5.09","0.1","0.0","5705"
"Trevor Clifton","","0","0","4.91","0","0","0","1.0","1","1","0","1","1","1.49","7.61","4.59","5.09","0.0","0.0","sa737901"
"Matt Withrow","","0","0","5.00","0","0","0","1.0","1","1","0","1","1","1.56","7.87","5.23","5.09","0.0","0.0","sa659074"
"Eddie Gamboa","Rangers","0","0","4.87","0","7","0","7.0","7","4","1","6","4","1.53","7.59","4.80","5.09","-0.1","0.0","6911"
"Miguel Gonzalez","White Sox","4","6","5.17","15","15","0","89.0","98","51","15","63","30","1.45","6.39","3.05","5.09","0.4","0.3","7024"
"Justin Anderson","","0","0","4.79","0","1","0","1.0","1","1","0","1","0","1.49","5.87","3.96","5.09","0.0","0.0","sa829323"
"James Gillheeney","","0","0","4.80","0","0","0","1.0","1","1","0","1","0","1.40","6.52","3.38","5.09","0.0","0.0","sa501532"
"Claudio Vargas","","0","0","5.10","0","0","0","1.0","1","1","0","1","0","1.52","5.30","3.40","5.09","0.0","0.0","1695"
"Carlos Vazquez","","0","0","4.78","0","1","0","1.0","1","1","0","1","1","1.61","7.42","5.56","5.10","0.0","0.0","sa506933"
"Esteban Haro","","0","0","4.92","0","1","0","1.0","1","1","0","1","1","1.59","6.65","4.90","5.10","0.0","0.0","sa509455"
"Jared Mortensen","","0","0","4.92","0","1","0","1.0","1","1","0","1","1","1.51","8.18","4.94","5.10","0.0","0.0","sa753432"
