"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Kyle Davies","Yankees","0","0","4.84","0","1","0","1.0","1","1","0","1","0","1.36","6.54","2.55","4.94","0.0","0.0","3642"
"A.J. Achter","Angels","0","0","4.65","0","1","0","1.0","1","1","0","1","0","1.39","6.48","3.40","4.94","0.0","0.0","11387"
"Robert Coello","Angels","0","0","4.68","0","1","0","1.0","1","1","0","1","0","1.43","7.39","4.05","4.94","0.0","0.0","1149"
"Matt Hockenberry","","0","0","4.76","0","1","0","1.0","1","1","0","1","1","1.54","7.70","4.91","4.94","0.0","0.0","sa829157"
"Sean Murphy","","0","0","5.03","0","0","0","1.0","1","1","0","1","0","1.47","6.31","3.50","4.95","0.0","0.0","sa549877"
"Yonny Chirinos","","0","0","4.78","0","0","0","1.0","1","1","0","1","0","1.37","5.17","2.38","4.95","0.0","0.0","sa735855"
"Brad Schreiber","","0","0","4.72","0","1","0","1.0","1","1","0","1","0","1.49","6.56","4.20","4.95","0.0","0.0","sa503433"
"Raymundo Montero","","0","0","4.63","0","1","0","1.0","1","1","0","1","1","1.63","6.68","5.71","4.95","0.0","0.0","sa507006"
"Johnny Magliozzi","","0","0","4.83","0","1","0","1.0","1","1","0","1","0","1.59","6.06","4.50","4.95","0.0","0.0","sa599745"
"Joshua James","","0","0","4.87","0","0","0","1.0","1","1","0","1","0","1.47","6.97","3.90","4.95","0.0","0.0","sa829673"
"Brock Huntzinger","","0","0","4.78","0","1","0","1.0","1","1","0","1","1","1.51","7.88","4.70","4.95","0.0","0.0","sa390376"
"Brian Johnson","Red Sox","1","2","4.79","4","4","0","24.0","25","13","4","19","11","1.45","7.11","3.94","4.95","0.1","0.2","14272"
"Joe Rogers","","0","0","4.70","0","1","0","1.0","1","1","0","1","0","1.52","6.54","4.28","4.95","0.0","0.0","sa621664"
"Ali Williams","","0","0","4.74","0","1","0","1.0","1","1","0","1","1","1.49","7.72","4.81","4.95","0.0","0.0","sa599694"
"Grant Holmes","","0","0","4.97","0","0","0","1.0","1","1","0","1","1","1.57","6.61","4.60","4.95","0.0","0.0","sa828669"
"Dean Deetz","","0","0","4.87","0","0","0","1.0","1","1","0","1","0","1.51","7.18","4.39","4.95","0.0","0.0","sa829001"
"Daniel Zamora","","0","0","4.75","0","1","0","1.0","1","1","0","1","1","1.64","6.75","5.36","4.95","0.0","0.0","sa658641"
"Garrett Cleavinger","","0","0","4.63","0","1","0","1.0","1","1","0","1","1","1.52","8.17","5.06","4.95","0.0","0.0","sa827423"
"Sam Wolff","","0","0","4.87","0","1","0","1.0","1","1","0","1","0","1.51","6.92","4.17","4.96","0.0","0.0","sa503437"
"Joe Beimel","","3","3","4.73","0","57","0","57.0","63","30","8","36","24","1.52","5.76","3.73","4.96","-0.3","-0.2","979"
"Keegan Yuhl","","0","0","4.89","0","0","0","1.0","1","1","0","1","0","1.44","6.40","3.34","4.96","0.0","0.0","sa829658"
"Cole Johnson","","0","0","5.00","0","0","0","1.0","1","1","0","1","0","1.42","6.74","3.16","4.96","0.0","0.0","sa526274"
"Braulio Ortiz","","0","0","4.68","0","1","0","1.0","1","1","0","1","1","1.55","9.13","5.79","4.96","0.0","0.0","sa603264"
"Donnie Joseph","Royals","0","0","4.67","0","1","0","1.0","1","1","0","1","1","1.55","7.02","4.98","4.96","0.0","0.0","6491"
"D.J. Johnson","","0","0","4.98","0","1","0","1.0","1","1","0","1","1","1.59","7.18","4.82","4.96","0.0","0.0","sa553075"
"J.D. Martin","Nationals","0","0","5.00","0","0","0","1.0","1","1","0","1","0","1.49","6.06","3.45","4.96","0.0","0.0","3685"
"Shane Carle","Rockies","0","1","5.17","1","1","0","8.0","9","5","1","6","3","1.45","6.24","2.83","4.96","0.1","0.1","15258"
"Jake Thompson","Phillies","3","5","4.84","12","12","0","65.0","68","35","10","49","27","1.47","6.83","3.79","4.96","0.3","0.3","14371"
"Mickey Storey","Blue Jays","0","0","4.93","0","1","0","1.0","1","1","0","1","0","1.45","7.02","3.73","4.96","0.0","0.0","4721"
"Eric Wooten","","0","0","4.80","0","0","0","1.0","1","1","0","1","0","1.46","5.96","3.30","4.96","0.0","0.0","sa599232"
"Mark Blackmar","","0","0","4.98","0","0","0","1.0","1","1","0","1","0","1.57","4.75","3.60","4.96","0.0","0.0","sa549945"
"Joel Seddon","","0","0","4.94","0","1","0","1.0","1","1","0","1","0","1.48","5.62","3.30","4.96","0.0","0.0","sa599194"
"Ruddy Acosta","","0","0","4.87","0","0","0","1.0","1","1","0","1","0","1.47","5.80","3.46","4.96","0.0","0.0","sa824737"
"Junior Rincon","","0","0","4.92","0","1","0","1.0","1","1","0","1","1","1.56","8.32","5.14","4.96","0.0","0.0","sa597045"
"Bobby Parnell","Tigers","0","0","4.85","0","1","0","1.0","1","1","0","1","1","1.57","6.35","4.57","4.97","0.0","0.0","9926"
"Mike Strong","","0","0","4.74","0","1","0","1.0","1","1","0","1","0","1.51","7.18","4.47","4.97","0.0","0.0","sa502184"
"Chandler Hawkins","","0","0","4.78","0","1","0","1.0","1","1","0","1","0","1.54","6.56","4.43","4.97","0.0","0.0","sa876115"
"Frederick Tiburcio","","0","0","4.85","0","1","0","1.0","1","1","0","1","1","1.51","7.60","4.56","4.97","0.0","0.0","sa505478"
"Colton Turner","","0","0","4.75","0","1","0","1.0","1","1","0","1","1","1.54","7.79","4.90","4.97","0.0","0.0","sa658600"
"Nate Long","","0","0","5.05","0","0","0","1.0","1","1","0","1","0","1.51","6.23","3.83","4.97","0.0","0.0","sa502312"
"Johan Yan","","0","0","4.69","0","1","0","1.0","1","1","0","1","1","1.59","7.14","5.35","4.97","0.0","0.0","sa328938"
"Daniel Stange","Angels","0","0","4.73","0","1","0","1.0","1","1","0","1","0","1.47","7.09","4.22","4.97","0.0","0.0","9404"
"Jess Todd","Red Sox","0","0","5.05","0","0","0","1.0","1","1","0","1","0","1.49","5.87","3.53","4.97","0.0","0.0","3805"
"David Cales","","0","0","4.94","0","1","0","1.0","1","1","0","1","0","1.48","7.25","3.92","4.97","0.0","0.0","sa455474"
"Craig Breslow","Twins","2","2","4.87","0","35","0","35.0","38","19","5","26","15","1.50","6.53","3.87","4.97","-0.2","-0.1","4363"
"Jason Marquis","Reds","0","0","4.93","0","0","0","1.0","1","1","0","1","0","1.48","6.52","3.57","4.97","0.0","0.0","105"
"Luis Paulino","","0","0","4.89","0","0","0","1.0","1","1","0","1","0","1.44","7.25","3.70","4.97","0.0","0.0","sa503316"
"Josh Graham","","0","0","4.84","0","1","0","1.0","1","1","0","1","1","1.61","7.15","5.27","4.97","0.0","0.0","sa658525"
"Kevin Correia","Phillies","0","0","5.03","0","0","0","1.0","1","1","0","1","0","1.46","5.47","2.74","4.97","0.0","0.0","1767"
"Arturo Barradas","","0","0","4.70","0","1","0","1.0","1","1","0","1","0","1.57","5.42","4.24","4.97","0.0","0.0","sa328589"
"Lee Stoppelman","","0","0","4.70","0","1","0","1.0","1","1","0","1","1","1.61","8.01","5.77","4.97","0.0","0.0","sa658588"
"Pat Young","","0","0","4.73","0","1","0","1.0","1","1","0","1","1","1.60","6.32","5.18","4.97","0.0","0.0","sa707781"
"Andre Wheeler","","0","0","4.72","0","1","0","1.0","1","1","0","1","1","1.53","7.98","4.92","4.98","0.0","0.0","sa549578"
"Axel Rios","","0","0","4.76","0","1","0","1.0","1","1","0","1","1","1.61","6.69","5.19","4.98","0.0","0.0","sa595954"
"Darin Gillies","","0","0","4.74","0","1","0","1.0","1","1","0","1","0","1.47","7.49","4.34","4.98","0.0","0.0","sa875269"
"Chih-Wei Hu","Rays","0","1","4.78","1","1","0","8.0","8","4","1","6","3","1.40","6.18","3.12","4.98","0.0","0.0","16419"
"Eric Ruth","","0","0","4.78","0","1","0","1.0","1","1","0","1","0","1.38","7.35","3.27","4.98","0.0","0.0","sa621786"
"Nick Struck","","0","0","4.91","0","0","0","1.0","1","1","0","1","0","1.47","5.84","3.37","4.98","0.0","0.0","sa503356"
"Edwar Cabrera","Rockies","0","0","5.03","0","0","0","1.0","1","1","0","1","0","1.51","6.45","3.63","4.98","0.0","0.0","9211"
"Anthony Fernandez","","0","0","4.88","0","0","0","1.0","1","1","0","1","0","1.45","6.36","3.44","4.98","0.0","0.0","sa503582"
"Miguel Aguilar","","0","0","4.69","0","1","0","1.0","1","1","0","1","1","1.57","8.32","5.68","4.98","0.0","0.0","sa654743"
"Paul Demny","","0","0","4.80","0","1","0","1.0","1","1","0","1","1","1.51","8.42","4.92","4.98","0.0","0.0","sa392068"
"Jeremy Null","","0","0","4.79","0","1","0","1.0","1","1","0","1","0","1.42","5.79","3.01","4.98","0.0","0.0","sa602382"
"Juan Grullon","","0","0","4.80","0","1","0","1.0","1","1","0","1","0","1.50","7.42","4.38","4.98","0.0","0.0","sa503590"
"Grant Watson","","0","0","4.74","0","0","0","1.0","1","1","0","1","0","1.57","5.40","4.41","4.98","0.0","0.0","sa875680"
"Kyle Haynes","","0","0","4.88","0","1","0","1.0","1","1","0","1","0","1.52","6.60","4.10","4.98","0.0","0.0","sa658506"
"Joe Bisenius","","0","0","5.00","0","0","0","1.0","1","1","0","1","0","1.48","5.86","3.35","4.98","0.0","0.0","7370"
"Alejandro Soto","","0","0","4.77","0","0","0","1.0","1","1","0","1","0","1.45","5.63","3.21","4.98","0.0","0.0","sa509749"
"Casey Delgado","","0","0","4.94","0","0","0","1.0","1","1","0","1","0","1.48","6.21","3.55","4.98","0.0","0.0","sa872243"
"Mark Peterson","","0","0","4.79","0","1","0","1.0","1","1","0","1","0","1.48","6.28","3.98","4.99","0.0","0.0","sa659558"
"Domenic Mazza","","0","0","4.76","0","0","0","1.0","1","1","0","1","0","1.55","5.26","4.18","4.99","0.0","0.0","sa875342"
"Manny Banuelos","Braves","0","0","4.84","0","0","0","1.0","1","1","0","1","1","1.57","7.14","4.88","4.99","0.0","0.0","5365"
"Myles Jaye","","0","0","4.92","0","0","0","1.0","1","1","0","1","0","1.45","5.55","3.10","4.99","0.0","0.0","sa549275"
"Leobardo Moreno","","0","0","4.74","0","1","0","1.0","1","1","0","1","0","1.56","6.04","4.39","4.99","0.0","0.0","sa185282"
"Brian Miller","","0","0","4.69","0","1","0","1.0","1","1","0","1","0","1.55","5.87","4.44","4.99","0.0","0.0","sa827168"
"Joey DeNato","","0","0","4.68","0","1","0","1.0","1","1","0","1","1","1.52","7.97","5.00","4.99","0.0","0.0","sa621650"
"Jimmy Duff","","0","0","4.86","0","1","0","1.0","1","1","0","1","1","1.58","6.21","4.56","4.99","0.0","0.0","sa829255"
"Brian Holmes","","0","0","4.81","0","0","0","1.0","1","1","0","1","0","1.43","7.05","3.69","4.99","0.0","0.0","sa658229"
"Santiago Gutierrez","","0","0","4.76","0","0","0","1.0","1","1","0","1","0","1.56","5.63","4.25","4.99","0.0","0.0","sa295625"
"Yunior Montero","","0","0","4.89","0","1","0","1.0","1","1","0","1","1","1.64","7.55","5.73","4.99","0.0","0.0","sa596974"
"Marcus Walden","","0","0","5.06","0","0","0","1.0","1","1","0","1","0","1.57","5.21","3.92","4.99","0.0","0.0","sa389195"
"Miguel Nunez","","0","0","4.78","0","1","0","1.0","1","1","0","1","1","1.49","8.12","4.72","4.99","0.0","0.0","sa547827"
"Noel Arguelles","","0","0","4.70","0","1","0","1.0","1","1","0","1","1","1.58","6.48","4.96","4.99","0.0","0.0","sa536642"
"Jorge De Leon","Astros","0","0","4.86","0","1","0","1.0","1","1","0","1","0","1.48","7.10","4.12","4.99","0.0","0.0","5397"
"Daniel Camarena","","0","0","4.79","0","0","0","1.0","1","1","0","1","0","1.38","6.01","2.66","4.99","0.0","0.0","sa599205"
"Jake McCasland","","0","0","4.84","0","0","0","1.0","1","1","0","1","0","1.55","5.78","4.44","4.99","0.0","0.0","sa550079"
"Nelvin Fuentes","","0","0","4.77","0","1","0","1.0","1","1","0","1","1","1.52","8.08","4.83","5.00","0.0","0.0","sa392078"
"Matt Harrison","","1","1","4.90","3","3","0","16.0","18","9","2","10","7","1.53","5.51","3.70","5.00","0.1","0.1","5551"
"Jen-Ho Tseng","","0","0","4.87","0","0","0","1.0","1","1","0","1","0","1.42","5.90","3.04","5.00","0.0","0.0","sa724018"
"Jon Sintes","","0","0","4.96","0","0","0","1.0","1","1","0","1","0","1.50","5.69","3.58","5.00","0.0","0.0","sa527925"
"Jamie Callahan","","0","0","4.89","0","1","0","1.0","1","1","0","1","1","1.55","7.54","5.06","5.00","0.0","0.0","sa657965"
"Chris Beck","White Sox","2","2","4.88","3","25","0","39.0","41","21","6","28","17","1.50","6.56","3.98","5.00","-0.1","-0.1","13418"
"Cesilio Pimentel","","0","0","4.79","0","1","0","1.0","1","1","0","1","1","1.61","6.60","5.13","5.00","0.0","0.0","sa603201"
"Austen Williams","","0","0","5.03","0","0","0","1.0","1","1","0","1","0","1.52","5.32","3.43","5.00","0.0","0.0","sa829032"
"Joel Pineiro","Blue Jays","0","0","5.05","0","0","0","1.0","1","1","0","1","0","1.42","5.05","2.39","5.00","0.0","0.0","1094"
"Kyle Kendrick","Red Sox","3","4","5.10","9","17","0","57.0","65","32","9","34","16","1.42","5.35","2.49","5.00","0.1","0.0","6230"
"Francis Martes","","0","0","4.95","0","0","0","1.0","1","1","0","1","0","1.50","7.49","4.39","5.00","0.0","0.0","sa736839"
"David Martinez","Astros","0","0","4.88","0","1","0","1.0","1","1","0","1","0","1.39","6.47","2.94","5.00","0.0","0.0","8893"
"Andy Otero","","0","0","4.78","0","1","0","1.0","1","1","0","1","1","1.60","6.92","5.12","5.00","0.0","0.0","sa506550"
"Kylin Turnbull","","0","0","4.87","0","1","0","1.0","1","1","0","1","0","1.56","5.57","4.00","5.01","0.0","0.0","sa549817"
"Jonathan Castellanos","","0","0","4.91","0","0","0","1.0","1","1","0","1","0","1.50","5.37","3.47","5.01","0.0","0.0","sa200086"
"Luis Diaz","","0","0","4.80","0","0","0","1.0","1","1","0","1","0","1.43","6.19","3.45","5.01","0.0","0.0","sa506249"
"Dean Kremer","","0","0","4.83","0","0","0","1.0","1","1","0","1","0","1.53","6.78","4.44","5.01","0.0","0.0","sa876350"
"Joe Ortiz","Rangers","0","0","4.82","0","1","0","1.0","1","1","0","1","0","1.47","5.89","3.43","5.01","0.0","0.0","7955"
"Brandon Lyon","Mets","0","0","5.04","0","1","0","1.0","1","1","0","1","0","1.50","6.03","3.55","5.01","0.0","0.0","1312"
"Jochi Ogando","","0","0","4.87","0","0","0","1.0","1","1","0","1","0","1.52","6.88","4.41","5.01","0.0","0.0","sa551084"
"Michael Santos","","0","0","4.76","0","1","0","1.0","1","1","0","1","0","1.52","5.22","3.84","5.01","0.0","0.0","sa736667"
"Chase Brookshire","","0","0","4.79","0","1","0","1.0","1","1","0","1","0","1.55","6.12","4.39","5.01","0.0","0.0","sa738547"
"Robinson Yambati","","0","0","4.84","0","1","0","1.0","1","1","0","1","0","1.52","6.54","4.39","5.01","0.0","0.0","sa504430"
"Frankie de la Cruz","","0","0","5.02","0","0","0","1.0","1","1","0","1","0","1.48","5.77","3.31","5.01","0.0","0.0","3920"
"Ricky Romero","Blue Jays","0","0","4.73","0","1","0","1.0","1","1","0","1","1","1.62","7.16","5.54","5.01","0.0","0.0","3403"
"Ricardo Rodriguez","","0","0","4.94","0","1","0","1.0","1","1","0","1","0","1.50","6.96","4.04","5.01","0.0","0.0","sa597435"
"Orlando Lara","","0","0","4.84","0","0","0","1.0","1","1","0","1","0","1.52","5.40","3.66","5.01","0.0","0.0","sa328299"
"Andrew Carraway","","0","0","4.95","0","0","0","1.0","1","1","0","1","0","1.40","5.82","2.71","5.01","0.0","0.0","sa501632"
"Phil Irwin","Rangers","0","0","5.07","0","0","0","1.0","1","1","0","1","0","1.50","6.58","3.83","5.01","0.0","0.0","9489"
"Jose Pina","","0","0","4.93","0","0","0","1.0","1","1","0","1","0","1.46","5.80","3.32","5.01","0.0","0.0","sa294474"
"Yoanner Negrin","","0","0","4.91","0","0","0","1.0","1","1","0","1","0","1.46","6.12","3.53","5.01","0.0","0.0","sa608348"
"Nick Petree","","0","0","4.98","0","0","0","1.0","1","1","0","1","0","1.45","5.83","3.15","5.01","0.0","0.0","sa737915"
"B.J. Hermsen","","0","0","5.06","0","1","0","1.0","1","1","0","1","0","1.53","5.95","3.80","5.01","0.0","0.0","sa454729"
"Nate Fury","","0","0","4.67","0","1","0","1.0","1","1","0","1","1","1.53","7.86","5.27","5.01","0.0","0.0","sa829740"
"Deck McGuire","","0","0","4.80","0","0","0","1.0","1","1","0","1","0","1.40","7.57","3.67","5.01","0.0","0.0","sa548174"
"Chris Hernandez","","0","0","4.92","0","0","0","1.0","1","1","0","1","0","1.55","5.91","4.15","5.01","0.0","0.0","sa390676"
"Esmailin Caridad","","0","0","4.87","0","1","0","1.0","1","1","0","1","1","1.53","6.98","4.53","5.01","0.0","0.0","5284"
"Clayton Cook","","0","0","4.90","0","1","0","1.0","1","1","0","1","1","1.56","7.00","4.68","5.01","0.0","0.0","sa454928"
"Cortland Cox","","0","0","4.88","0","1","0","1.0","1","1","0","1","0","1.49","6.86","4.09","5.01","0.0","0.0","sa738518"
"Shaun Marcum","Indians","0","0","4.90","0","0","0","1.0","1","1","0","1","0","1.37","6.69","2.87","5.02","0.0","0.0","6204"
"Chris Johnson","","0","0","4.90","0","0","0","1.0","1","1","0","1","0","1.57","4.89","4.10","5.02","0.0","0.0","sa658336"
"R.C. Orlan","","0","0","4.73","0","1","0","1.0","1","1","0","1","1","1.63","7.40","5.70","5.02","0.0","0.0","sa503562"
"Aaron Harang","","6","9","5.09","22","22","0","128.0","143","73","21","87","43","1.44","6.06","2.99","5.02","0.5","0.3","1451"
"Brett Ash","","0","0","4.88","0","1","0","1.0","1","1","0","0","0","1.46","4.42","2.78","5.02","0.0","0.0","sa832338"
"John Omahen","","0","0","5.07","0","0","0","1.0","1","1","0","1","0","1.52","5.39","3.52","5.02","0.0","0.0","sa598616"
"Hector Santiago","Twins","8","11","4.95","27","27","0","156.0","160","86","26","129","64","1.43","7.42","3.70","5.02","1.0","0.9","4026"
"David Purcey","White Sox","0","0","4.83","0","1","0","1.0","1","1","0","1","1","1.57","7.84","5.09","5.02","0.0","0.0","8360"
"Luis Rico","","0","0","4.69","0","1","0","1.0","1","1","0","1","1","1.52","7.20","4.89","5.02","0.0","0.0","sa597316"
"Ryan Kulik","","0","0","5.11","0","0","0","1.0","1","1","0","1","0","1.51","6.44","3.53","5.02","0.0","0.0","sa454977"
"Will Startup","","0","0","4.80","0","1","0","1.0","1","1","0","1","0","1.48","6.29","3.84","5.02","0.0","0.0","sa290704"
"Jared Mortensen","","0","0","4.84","0","1","0","1.0","1","1","0","1","1","1.50","8.20","4.83","5.02","0.0","0.0","sa753432"
"P.J. Walters","Twins","0","0","5.11","0","0","0","1.0","1","1","0","1","0","1.48","6.13","3.34","5.02","0.0","0.0","9557"
"Jake Kalish","","0","0","4.76","0","1","0","1.0","1","1","0","1","1","1.55","6.24","4.56","5.02","0.0","0.0","sa709032"
"A.J. Griffin","Rangers","6","7","4.99","18","18","0","101.0","103","56","19","88","35","1.37","7.84","3.10","5.02","0.7","0.7","11132"
"Hugo Castellanos","","0","0","4.83","0","1","0","1.0","1","1","0","1","1","1.56","6.79","4.78","5.02","0.0","0.0","sa203803"
"Tim Lincecum","","3","4","5.14","11","11","0","61.0","66","35","9","47","27","1.51","6.92","3.95","5.02","0.2","0.1","5705"
"Nik Turley","","0","0","4.84","0","0","0","1.0","1","1","0","1","1","1.53","7.99","5.05","5.02","0.0","0.0","sa466024"
"Kevin Gadea","","0","0","4.66","0","9","0","9.0","9","5","1","7","5","1.52","7.22","4.93","5.02","-0.1","0.0","sa735841"
"Matt Loosen","","0","0","4.86","0","0","0","1.0","1","1","0","1","1","1.50","7.64","4.70","5.02","0.0","0.0","sa549666"
"Scott Richmond","Blue Jays","0","0","4.94","0","1","0","1.0","1","1","0","1","0","1.42","6.62","3.23","5.02","0.0","0.0","4307"
"Chris Dwyer","Royals","0","0","4.79","0","1","0","1.0","1","1","0","1","1","1.55","6.67","4.69","5.03","0.0","0.0","10045"
"David Buchanan","Phillies","0","0","4.96","0","0","0","1.0","1","1","0","1","0","1.46","5.46","3.01","5.03","0.0","0.0","11176"
"Bobby Bundy","","0","0","4.93","0","1","0","1.0","1","1","0","1","0","1.51","7.16","4.17","5.03","0.0","0.0","sa454969"
"James Gillheeney","","0","0","4.73","0","0","0","1.0","1","1","0","1","0","1.39","6.54","3.30","5.03","0.0","0.0","sa501532"
"Miguel Chalas","","0","0","4.95","0","1","0","1.0","1","1","0","1","0","1.48","6.79","3.74","5.03","0.0","0.0","sa548049"
"Sergio Valenzuela","","0","0","5.01","0","0","0","1.0","1","1","0","1","0","1.53","4.59","3.23","5.03","0.0","0.0","sa254802"
"Jonathan Maciel","","0","0","4.95","0","1","0","1.0","1","1","0","1","0","1.45","5.64","3.06","5.03","0.0","0.0","sa738222"
"Argenis Angulo","","0","0","4.84","0","1","0","1.0","1","1","0","1","1","1.52","7.74","4.87","5.03","0.0","0.0","sa829470"
"Alberto Leyva","","0","0","4.86","0","1","0","1.0","1","1","0","1","1","1.54","7.36","4.81","5.03","0.0","0.0","sa914411"
"Claudio Vargas","","0","0","5.03","0","0","0","1.0","1","1","0","1","0","1.50","5.31","3.31","5.03","0.0","0.0","1695"
"Chad James","","0","0","4.83","0","1","0","1.0","1","1","0","1","1","1.51","7.64","4.61","5.03","0.0","0.0","sa500729"
"Alex Klonowski","","0","0","4.81","0","0","0","1.0","1","1","0","1","0","1.45","5.90","3.54","5.03","0.0","0.0","sa829634"
"Collin Balester","Reds","0","0","4.86","0","1","0","1.0","1","1","0","1","0","1.47","7.32","4.05","5.03","0.0","0.0","6883"
"Evan Manarino","","0","0","4.95","0","0","0","1.0","1","1","0","1","0","1.53","4.96","3.46","5.03","0.0","0.0","sa875823"
"Seranthony Dominguez","","0","0","4.88","0","0","0","1.0","1","1","0","1","1","1.58","7.17","5.09","5.03","0.0","0.0","sa657573"
"Scott Brattvet","","0","0","4.84","0","1","0","1.0","1","1","0","1","0","1.50","7.14","4.26","5.03","0.0","0.0","sa737916"
"Tyler Wilson","Orioles","4","5","5.08","13","13","0","73.0","84","41","12","45","23","1.46","5.56","2.78","5.03","0.4","0.3","12691"
"Justin Amlung","","0","0","5.02","0","0","0","1.0","1","1","0","1","0","1.52","5.46","3.48","5.03","0.0","0.0","sa602580"
"Matthew Festa","","0","0","4.83","0","1","0","1.0","1","1","0","1","0","1.53","6.57","4.46","5.03","0.0","0.0","sa918041"
"Trevor Graham","","0","0","4.86","0","0","0","1.0","1","1","0","1","1","1.58","6.17","4.67","5.03","0.0","0.0","sa737940"
"Frank De Los Santos","","0","0","4.86","0","1","0","1.0","1","1","0","1","0","1.56","6.58","4.41","5.03","0.0","0.0","sa393084"
"Kelvin De La Cruz","","0","0","4.82","0","0","0","1.0","1","1","0","1","0","1.51","6.74","4.28","5.03","0.0","0.0","sa328950"
"Jason Wheeler","","0","0","4.82","0","0","0","1.0","1","1","0","1","0","1.39","6.14","2.96","5.03","0.0","0.0","sa579049"
"Antonio Garzon","","0","0","4.75","0","1","0","1.0","1","1","0","1","1","1.56","6.70","4.80","5.03","0.0","0.0","sa509479"
"Erubiel Gonzalez","","0","0","4.88","0","1","0","1.0","1","1","0","1","0","1.50","5.89","3.76","5.03","0.0","0.0","sa508781"
"Chad Rogers","","0","0","4.84","0","1","0","1.0","1","1","0","1","0","1.47","7.87","4.39","5.04","0.0","0.0","sa549784"
"James Shields","White Sox","6","9","5.06","22","22","0","125.0","132","70","21","104","53","1.48","7.52","3.80","5.04","0.6","0.4","7059"
"Lindsey Caughel","","0","0","4.95","0","0","0","1.0","1","1","0","1","0","1.40","6.07","2.84","5.04","0.0","0.0","sa578783"
"Manuel Al Flores","","0","0","4.93","0","0","0","1.0","1","1","0","1","0","1.43","5.52","2.94","5.04","0.0","0.0","sa508195"
"Jeremy Rhoades","","0","0","4.74","0","1","0","1.0","1","1","0","1","0","1.48","5.76","3.76","5.04","0.0","0.0","sa827471"
"Scott McGregor","","0","0","5.04","0","0","0","1.0","1","1","0","1","0","1.47","6.02","3.33","5.04","0.0","0.0","sa455250"
"Alex Palsha","","0","0","4.85","0","1","0","1.0","1","1","0","1","1","1.64","7.14","5.57","5.04","0.0","0.0","sa829433"
"Chris Sadberry","","0","0","4.79","0","1","0","1.0","1","1","0","1","1","1.61","5.50","4.77","5.04","0.0","0.0","sa828999"
"Cole White","","0","0","5.08","0","1","0","1.0","1","1","0","1","1","1.59","7.78","5.03","5.04","0.0","0.0","sa455563"
"Conner Menez","","0","0","4.80","0","0","0","1.0","1","1","0","1","0","1.53","5.56","4.20","5.04","0.0","0.0","sa918322"
"Yean Carlos Gil","","0","0","4.92","0","0","0","1.0","1","1","0","1","0","1.57","5.31","4.01","5.04","0.0","0.0","sa550678"
"Caleb Beech","","0","0","5.13","0","0","0","1.0","1","1","0","1","0","1.55","5.19","3.57","5.04","0.0","0.0","sa829077"
"Randy LeBlanc","","0","0","5.11","0","0","0","1.0","1","1","0","1","0","1.56","4.83","3.54","5.04","0.0","0.0","sa549258"
"Jered Weaver","Padres","5","10","5.01","21","21","0","125.0","136","69","22","85","36","1.38","6.16","2.62","5.04","0.6","0.0","4235"
"Ivan Salas","","0","0","4.70","0","1","0","1.0","1","1","0","1","1","1.63","6.47","5.36","5.04","0.0","0.0","sa509785"
"Zach Miner","Phillies","0","0","4.94","0","1","0","1.0","1","1","0","1","0","1.50","6.46","3.82","5.04","0.0","0.0","3193"
"Justin Shafer","","0","0","4.96","0","1","0","1.0","1","1","0","1","0","1.52","5.50","3.71","5.04","0.0","0.0","sa708212"
"Sam Lewis","","0","0","5.00","0","1","0","1.0","1","1","0","1","1","1.56","6.70","4.56","5.04","0.0","0.0","sa701852"
"Edgar Martinez","","0","0","4.94","0","1","0","1.0","1","1","0","1","0","1.53","6.74","4.32","5.04","0.0","0.0","sa205934"
"Steven Messner","","0","0","4.69","0","0","0","1.0","1","1","0","1","1","1.65","4.90","4.96","5.04","0.0","0.0","sa825117"
"Josh Prevost","","0","0","5.04","0","0","0","1.0","1","1","0","1","0","1.54","5.18","3.53","5.05","0.0","0.0","sa828963"
"David Owen","","0","0","4.83","0","1","0","1.0","1","1","0","1","1","1.62","5.99","5.11","5.05","0.0","0.0","sa875794"
"Stephen Gonsalves","","0","0","4.81","0","0","0","1.0","1","1","0","1","1","1.49","7.73","4.65","5.05","0.0","0.0","sa737764"
"Salvador Valdez","","0","0","4.97","0","0","0","1.0","1","1","0","1","0","1.50","4.91","3.24","5.05","0.0","0.0","sa262058"
"Hector Noesi","White Sox","0","0","5.03","0","0","0","1.0","1","1","0","1","0","1.43","7.19","3.33","5.05","0.0","0.0","3292"
"Jake Cosart","","0","0","4.88","0","1","0","1.0","1","1","0","1","1","1.59","8.60","5.99","5.05","0.0","0.0","sa828802"
"Ethan Stewart","","0","0","4.65","0","1","0","1.0","1","1","0","1","1","1.55","7.53","5.20","5.05","0.0","0.0","sa550320"
"Tyler Viza","","0","0","4.91","0","0","0","1.0","1","1","0","1","0","1.41","5.99","2.88","5.05","0.0","0.0","sa738610"
"Ivan Vieitez","","0","0","4.93","0","0","0","1.0","1","1","0","1","0","1.52","5.52","3.69","5.05","0.0","0.0","sa875869"
"Tim Atherton","","0","0","5.12","0","0","0","1.0","1","1","0","1","0","1.48","6.14","3.48","5.05","0.0","0.0","sa455754"
"Jhondaniel Medina","","0","0","4.69","0","1","0","1.0","1","1","0","1","1","1.59","8.20","5.92","5.05","0.0","0.0","sa550551"
