"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Francisco Gil","","0","0","5.23","0","1","0","1.0","1","1","0","1","1","1.63","5.34","4.65","5.39","0.0","0.0","sa393318"
"Anthony Misiewicz","","0","0","5.17","0","0","0","1.0","1","1","0","1","0","1.57","5.09","4.11","5.39","0.0","0.0","sa874099"
"Yoan Lopez","","0","0","5.38","0","0","0","1.0","1","1","0","1","0","1.57","6.08","4.31","5.39","0.0","0.0","sa862560"
"Raul Jacobson","","0","0","5.37","0","0","0","1.0","1","1","0","1","1","1.65","5.34","4.60","5.40","0.0","0.0","sa887976"
"Ryan Cook","","0","0","5.33","0","1","0","1.0","1","1","0","1","0","1.55","6.56","4.41","5.40","0.0","0.0","sa876808"
"Jeff Burke","","0","0","5.12","0","1","0","1.0","1","1","0","1","1","1.73","5.91","6.15","5.40","0.0","0.0","sa857543"
"Adrian Guzman","","0","0","5.07","0","1","0","1.0","1","1","0","1","1","1.64","5.85","5.10","5.40","0.0","0.0","sa655012"
"Justin Livengood","","0","0","5.35","0","0","0","1.0","1","1","0","1","1","1.61","5.68","4.50","5.40","0.0","0.0","sa737890"
"Alex Hermeling","","0","0","5.13","0","1","0","1.0","1","1","0","1","1","1.62","6.25","5.16","5.40","0.0","0.0","sa602673"
"Tommy Eveld","","0","0","5.30","0","1","0","1.0","1","1","0","1","1","1.73","6.85","6.15","5.40","0.0","0.0","sa918150"
"Jose Monegro","","0","0","5.35","0","0","0","1.0","1","1","0","1","0","1.51","6.24","3.83","5.40","0.0","0.0","sa503000"
"Francisco Rivera","","0","0","5.32","0","1","0","1.0","1","1","0","1","0","1.55","5.32","3.75","5.40","0.0","0.0","sa185704"
"Drew Granier","","0","0","5.49","0","0","0","1.0","1","1","0","1","1","1.62","5.85","4.51","5.40","0.0","0.0","sa599479"
"Michael Boyle","","0","0","5.09","0","0","0","1.0","1","1","0","1","0","1.53","5.53","4.02","5.40","0.0","0.0","sa857604"
"Justin Kamplain","","0","0","5.08","0","1","0","1.0","1","1","0","1","1","1.57","6.45","4.65","5.40","0.0","0.0","sa599231"
"Jake Stinnett","","0","0","5.22","0","0","0","1.0","1","1","0","1","1","1.61","5.74","4.80","5.40","0.0","0.0","sa738473"
"Ronald Pena","","0","0","5.34","0","1","0","1.0","1","1","0","1","1","1.65","5.58","4.78","5.40","0.0","0.0","sa658287"
"Julio Felix","","0","0","5.23","0","1","0","1.0","1","1","0","1","1","1.60","6.00","4.73","5.40","0.0","0.0","sa658199"
"Francisco Moreno","","0","0","5.20","0","1","0","1.0","1","1","0","1","1","1.66","6.38","5.43","5.40","0.0","0.0","sa824739"
"Eduardo Vera","","0","0","5.47","0","0","0","1.0","1","1","0","1","1","1.67","5.54","4.84","5.40","0.0","0.0","sa657658"
"Kenneth Sigman","","0","0","5.35","0","0","0","1.0","1","1","0","1","0","1.63","5.07","4.41","5.40","0.0","0.0","sa550328"
"Alexis Lara","","0","0","5.40","0","0","0","1.0","1","1","0","1","0","1.59","5.53","4.18","5.40","0.0","0.0","sa393401"
"Will Lamb","","0","0","5.12","0","1","0","1.0","1","1","0","1","1","1.61","7.67","5.49","5.40","0.0","0.0","sa577799"
"Alex Caldera","","0","0","5.22","0","1","0","1.0","1","1","0","1","1","1.63","5.88","4.91","5.40","0.0","0.0","sa389863"
"Tyler Mark","","0","0","5.40","0","1","0","1.0","1","1","0","1","1","1.64","6.22","4.94","5.40","0.0","0.0","sa875058"
"Derian Gonzalez","","0","0","5.35","0","0","0","1.0","1","1","0","1","1","1.67","5.78","5.19","5.41","0.0","0.0","sa737568"
"Jacob Dahlstrand","","0","0","5.51","0","0","0","1.0","1","1","0","1","0","1.58","4.67","3.66","5.41","0.0","0.0","sa548492"
"Matt Bower","","0","0","5.26","0","0","0","1.0","1","1","0","1","1","1.61","6.38","4.86","5.41","0.0","0.0","sa875356"
"Jason Garcia","Orioles","0","0","5.30","0","1","0","1.0","1","1","0","1","0","1.56","6.16","4.21","5.41","0.0","0.0","12143"
"Zach Nuding","","0","0","5.14","0","0","0","1.0","1","1","0","1","0","1.47","5.49","3.52","5.41","0.0","0.0","sa503167"
"Mark Ecker","","0","0","5.23","0","1","0","1.0","1","1","0","1","1","1.64","6.54","5.35","5.41","0.0","0.0","sa918000"
"Anthony Vasquez","Tigers","0","0","5.19","0","0","0","1.0","1","1","0","1","0","1.48","4.89","3.19","5.41","0.0","0.0","6577"
"Juan Omar Espinoza","","0","0","5.30","0","1","0","1.0","1","1","0","1","0","1.59","4.95","4.00","5.41","0.0","0.0","sa508498"
"Conor Harber","","0","0","5.47","0","0","0","1.0","1","1","0","1","1","1.64","6.73","4.98","5.41","0.0","0.0","sa738945"
"Dustin May","","0","0","5.29","0","0","0","1.0","1","1","0","1","0","1.60","5.24","4.28","5.41","0.0","0.0","sa917992"
"William Oliver","","0","0","5.44","0","0","0","1.0","1","1","0","1","0","1.58","5.70","4.12","5.41","0.0","0.0","sa550026"
"Ernesto Frieri","Yankees","1","1","5.23","0","21","0","21.0","21","12","4","20","10","1.46","8.32","4.31","5.41","-0.2","-0.2","5178"
"Oddy Nunez","","0","0","5.36","0","0","0","1.0","1","1","0","1","1","1.71","4.86","4.96","5.41","0.0","0.0","sa874248"
"Riley Smith","","0","0","5.35","0","1","0","1.0","1","1","0","1","1","1.72","6.17","5.72","5.41","0.0","0.0","sa876070"
"Andrew Lee","","0","0","5.41","0","0","0","1.0","1","1","0","1","1","1.65","5.83","4.85","5.41","0.0","0.0","sa856275"
"Jason Hoppe","","0","0","5.16","0","1","0","1.0","1","1","0","1","1","1.56","5.80","4.51","5.41","0.0","0.0","sa829445"
"Miguel Sulbaran","","0","0","5.23","0","0","0","1.0","1","1","0","1","0","1.51","5.88","3.64","5.41","0.0","0.0","sa596983"
"Adam McCreery","","0","0","4.97","0","1","0","1.0","1","1","0","1","1","1.84","7.33","7.63","5.41","0.0","0.0","sa599173"
"Ryan Ledbetter","","0","0","5.30","0","1","0","1.0","1","1","0","1","1","1.61","7.11","5.14","5.42","0.0","0.0","sa738340"
"Mitchell Boggs","Rockies","0","0","5.56","0","1","0","1.0","1","1","0","1","1","1.68","5.74","4.71","5.42","0.0","0.0","3344"
"Alejandro Felix","","0","0","5.23","0","1","0","1.0","1","1","0","1","1","1.65","6.37","5.38","5.42","0.0","0.0","sa877309"
"Grant Dyer","","0","0","5.18","0","1","0","1.0","1","1","0","1","1","1.66","7.33","5.88","5.42","0.0","0.0","sa874139"
"Matthew Crownover","","0","0","5.24","0","0","0","1.0","1","1","0","1","0","1.56","6.17","4.33","5.42","0.0","0.0","sa829277"
"Bubby Rossman","","0","0","5.12","0","1","0","1.0","1","1","0","1","1","1.66","6.72","5.74","5.42","0.0","0.0","sa829484"
"Jose Meraz","","0","0","5.07","0","1","0","1.0","1","1","0","1","1","1.64","6.08","5.32","5.42","0.0","0.0","sa509483"
"Humberto Montemayor","","0","0","5.38","0","0","0","1.0","1","1","0","1","0","1.48","5.18","3.03","5.42","0.0","0.0","sa205768"
"Alfonso Sanchez","","0","0","5.30","0","0","0","1.0","1","1","0","1","0","1.50","5.73","3.63","5.42","0.0","0.0","sa508091"
"Brett Marshall","Yankees","0","0","5.26","0","1","0","1.0","1","1","0","1","1","1.60","6.55","4.77","5.42","0.0","0.0","5364"
"Jose Paulino","","0","0","5.09","0","0","0","1.0","1","1","0","1","1","1.64","5.32","4.94","5.42","0.0","0.0","sa657308"
"Jesus Liranzo","","0","0","5.18","0","9","0","9.0","9","5","1","8","5","1.61","7.96","5.64","5.42","-0.1","0.0","sa658076"
"Mike Wallace","","0","0","5.36","0","1","0","1.0","1","1","0","1","1","1.74","5.53","5.56","5.42","0.0","0.0","sa857554"
"Daniel Hurtado","","0","0","5.24","0","0","0","1.0","1","1","0","1","0","1.53","5.90","4.12","5.42","0.0","0.0","sa505279"
"Shaun Garceau","","0","0","5.46","0","0","0","1.0","1","1","0","1","0","1.57","5.20","3.73","5.42","0.0","0.0","sa294454"
"Colby Holmes","","0","0","5.42","0","1","0","1.0","1","1","0","1","1","1.63","5.98","4.70","5.42","0.0","0.0","sa503707"
"Matt Eckelman","","0","0","5.40","0","1","0","1.0","1","1","0","1","1","1.71","5.63","5.33","5.42","0.0","0.0","sa857600"
"Connor Grey","","0","0","5.50","0","0","0","1.0","1","1","0","1","0","1.62","5.68","4.41","5.42","0.0","0.0","sa918420"
"Edgar De La Rosa","","0","0","5.28","0","1","0","1.0","1","1","0","1","0","1.53","6.42","4.27","5.42","0.0","0.0","sa506734"
"Geno Encina","","0","0","5.35","0","1","0","1.0","1","1","0","1","1","1.65","6.23","5.12","5.42","0.0","0.0","sa875765"
"Brock Hartson","","0","0","5.26","0","1","0","1.0","1","1","0","1","0","1.56","5.59","4.15","5.42","0.0","0.0","sa857665"
"Derek Gordon","","0","0","5.28","0","1","0","1.0","1","1","0","1","0","1.55","5.91","4.36","5.42","0.0","0.0","sa864302"
"Kevin Guzman","","0","0","5.39","0","0","0","1.0","1","1","0","1","1","1.64","5.42","4.79","5.42","0.0","0.0","sa739328"
"Jacob Bodner","","0","0","5.18","0","1","0","1.0","1","1","0","1","1","1.65","6.17","5.46","5.43","0.0","0.0","sa875866"
"Cole Swanson","","0","0","4.94","0","1","0","1.0","1","1","0","1","1","1.65","6.98","6.02","5.43","0.0","0.0","sa708210"
"Leo Medrano","","0","0","5.36","0","0","0","1.0","1","1","0","1","0","1.50","5.02","3.22","5.43","0.0","0.0","sa508079"
"Matt Frawley","","0","0","5.38","0","1","0","1.0","1","1","0","1","1","1.74","6.05","5.79","5.43","0.0","0.0","sa918386"
"Jose Regalado","","0","0","5.45","0","1","0","1.0","1","1","0","1","0","1.58","5.70","4.13","5.43","0.0","0.0","sa606069"
"Harol Gonzalez","","0","0","5.38","0","0","0","1.0","1","1","0","1","0","1.59","5.62","4.25","5.43","0.0","0.0","sa828505"
"Ivan Zavala","","0","0","5.34","0","1","0","1.0","1","1","0","0","0","1.59","4.37","3.72","5.43","0.0","0.0","sa508208"
"E.J. Encinosa","","0","0","5.14","0","1","0","1.0","1","1","0","1","1","1.76","5.85","6.39","5.43","0.0","0.0","sa502171"
"Edgar Torres","","0","0","5.12","0","1","0","1.0","1","1","0","1","1","1.66","6.01","5.38","5.43","0.0","0.0","sa871316"
"Mike Hepple","","0","0","5.25","0","1","0","1.0","1","1","0","1","1","1.70","6.67","5.86","5.43","0.0","0.0","sa829930"
"Caleb Smith","","0","0","5.09","0","0","0","1.0","1","1","0","1","0","1.48","6.81","4.06","5.43","0.0","0.0","sa738884"
"Kramer Sneed","","0","0","5.16","0","0","0","1.0","1","1","0","1","0","1.49","5.90","3.82","5.43","0.0","0.0","sa549965"
"Ryan Borucki","","0","1","5.27","1","1","0","8.0","9","5","1","5","4","1.58","5.43","4.29","5.43","0.0","0.0","sa658266"
"Adrian C. Ramirez","","0","0","5.16","0","1","0","1.0","1","1","0","1","1","1.53","6.61","4.55","5.43","0.0","0.0","sa509467"
"Aaron Civale","","0","0","5.39","0","0","0","1.0","1","1","0","1","0","1.59","5.17","4.12","5.43","0.0","0.0","sa874216"
"Brett Lilek","","0","0","5.22","0","0","0","1.0","1","1","0","1","1","1.71","5.76","5.76","5.43","0.0","0.0","sa659053"
"Juan Delgadillo","","0","0","5.40","0","0","0","1.0","1","1","0","1","0","1.50","5.47","3.38","5.43","0.0","0.0","sa509260"
"Elniery Garcia","","0","0","5.18","0","0","0","1.0","1","1","0","1","0","1.59","5.62","4.41","5.43","0.0","0.0","sa684104"
"Drake Britton","Red Sox","0","0","5.28","0","1","0","1.0","1","1","0","1","0","1.58","5.69","4.44","5.43","0.0","0.0","2868"
"Helmis Rodriguez","","0","0","5.46","0","0","0","1.0","1","1","0","1","1","1.67","5.20","4.52","5.44","0.0","0.0","sa597220"
"Jared Lyons","","0","0","5.26","0","1","0","1.0","1","1","0","1","1","1.69","6.38","5.69","5.44","0.0","0.0","sa875308"
"Drew Smith","","0","0","5.23","0","1","0","1.0","1","1","0","1","1","1.66","6.85","5.73","5.44","0.0","0.0","sa875018"
"Bryan Radziewski","","0","0","5.27","0","0","0","1.0","1","1","0","1","1","1.66","5.95","5.11","5.44","0.0","0.0","sa738587"
"Martin Viramontes","","0","0","5.44","0","1","0","1.0","1","1","0","1","1","1.64","7.39","5.27","5.44","0.0","0.0","sa390651"
"Alex Blackford","","0","0","5.09","0","0","0","1.0","1","1","0","1","1","1.49","7.03","4.57","5.44","0.0","0.0","sa579787"
"Richie Tate","","0","0","5.21","0","1","0","1.0","1","1","0","1","1","1.77","6.77","6.62","5.44","0.0","0.0","sa549135"
"Martin Sotelo","","0","0","5.31","0","1","0","1.0","1","1","0","1","1","1.62","5.83","4.76","5.44","0.0","0.0","sa509757"
"Garrett Nuss","","0","0","5.06","0","1","0","1.0","1","1","0","1","1","1.62","6.06","5.27","5.44","0.0","0.0","sa599500"
"David Trexler","","0","0","5.06","0","1","0","1.0","1","1","0","1","1","1.68","6.24","5.86","5.44","0.0","0.0","sa829196"
"Wilson Santos","","0","0","5.13","0","1","0","1.0","1","1","0","1","1","1.76","5.89","6.42","5.44","0.0","0.0","sa657788"
"Scott Moss","","0","0","5.14","0","0","0","1.0","1","1","0","1","1","1.64","6.41","5.23","5.44","0.0","0.0","sa738902"
"Hector Garcia","","0","0","5.20","0","1","0","1.0","1","1","0","1","1","1.74","6.57","6.22","5.44","0.0","0.0","sa736906"
"Chase Ingram","","0","0","5.37","0","0","0","1.0","1","1","0","1","1","1.68","6.20","5.40","5.44","0.0","0.0","sa875160"
"Pedro Silverio","","0","0","5.08","0","1","0","1.0","1","1","0","1","1","1.68","7.13","6.23","5.44","0.0","0.0","sa749438"
"Ryan Hafner","","0","0","5.36","0","1","0","1.0","1","1","0","1","1","1.75","5.52","5.70","5.44","0.0","0.0","sa549265"
"Sixto Sanchez","","0","0","5.35","0","0","0","1.0","1","1","0","1","1","1.61","5.72","4.53","5.44","0.0","0.0","sa873550"
"Jon Keck","","0","0","5.42","0","1","0","1.0","1","1","0","1","1","1.73","6.58","5.66","5.44","0.0","0.0","sa503418"
"Tyler Badamo","","0","0","5.41","0","0","0","1.0","1","1","0","1","0","1.61","4.76","4.00","5.44","0.0","0.0","sa829504"
"Heri Quevedo","","0","0","5.48","0","0","0","1.0","1","1","0","1","1","1.58","6.25","4.51","5.44","0.0","0.0","sa731180"
"Adonis Uceta","","0","0","5.31","0","1","0","1.0","1","1","0","1","1","1.64","6.08","4.98","5.44","0.0","0.0","sa737486"
"John Kilichowski","","0","0","5.36","0","0","0","1.0","1","1","0","1","1","1.64","5.36","4.67","5.44","0.0","0.0","sa873677"
"Max Bethell","","0","0","4.97","0","1","0","1.0","1","1","0","1","1","1.67","5.76","5.57","5.45","0.0","0.0","sa920563"
"Jesus Castillo","","0","0","5.22","0","0","0","1.0","1","1","0","1","0","1.58","5.39","4.48","5.45","0.0","0.0","sa657701"
"Jorge Marban","","0","0","5.35","0","1","0","1.0","1","1","0","1","1","1.59","6.68","4.90","5.45","0.0","0.0","sa559797"
"Josh Michalec","","0","0","5.48","0","1","0","1.0","1","1","0","1","1","1.77","6.27","5.92","5.45","0.0","0.0","sa829266"
"Juan Rodriguez Savin","","0","0","5.27","0","1","0","1.0","1","1","0","1","1","1.66","6.12","5.33","5.45","0.0","0.0","sa869406"
"Josh Roeder","","0","0","5.26","0","1","0","1.0","1","1","0","1","1","1.60","6.17","4.61","5.45","0.0","0.0","sa875299"
"Brett Martin","","0","0","5.33","0","0","0","1.0","1","1","0","1","1","1.62","5.48","4.52","5.45","0.0","0.0","sa828879"
"Angel Duno","","0","0","5.50","0","0","0","1.0","1","1","0","0","0","1.53","4.16","2.98","5.45","0.0","0.0","sa657211"
"Bret Helton","","0","0","5.38","0","1","0","1.0","1","1","0","1","1","1.65","5.58","4.87","5.45","0.0","0.0","sa875307"
"Jon Harris","","0","0","5.43","0","0","0","1.0","1","1","0","1","0","1.54","5.68","3.88","5.45","0.0","0.0","sa658929"
"Javier Solano","","0","0","5.34","0","0","0","1.0","1","1","0","1","0","1.46","5.37","3.03","5.45","0.0","0.0","sa455650"
"Austin Wright","","0","0","5.36","0","1","0","1.0","1","1","0","1","1","1.69","7.47","5.85","5.45","0.0","0.0","sa455460"
"Alex Bostic","","0","0","5.02","0","1","0","1.0","1","1","0","1","1","1.75","6.52","6.74","5.45","0.0","0.0","sa918194"
"Marcos Zavala","","0","0","5.27","0","1","0","1.0","1","1","0","1","1","1.57","6.30","4.60","5.45","0.0","0.0","sa203947"
"Blake Quinn","","0","0","5.33","0","0","0","1.0","1","1","0","1","1","1.64","6.28","5.09","5.45","0.0","0.0","sa874229"
"Mike Franco","","0","0","5.23","0","0","0","1.0","1","1","0","1","0","1.53","6.42","4.45","5.45","0.0","0.0","sa829140"
"Pedro Avila","","0","0","5.38","0","0","0","1.0","1","1","0","1","1","1.65","6.52","5.25","5.45","0.0","0.0","sa872768"
"Richard Castillo","","0","0","5.70","0","0","0","1.0","1","1","0","1","0","1.57","5.44","3.44","5.45","0.0","0.0","sa454225"
"Daniel Missaki","","0","0","5.37","0","0","0","1.0","1","1","0","1","0","1.60","5.44","4.37","5.45","0.0","0.0","sa741947"
"Nick Lomascolo","","0","0","5.11","0","1","0","1.0","1","1","0","1","1","1.71","6.85","6.22","5.46","0.0","0.0","sa738940"
"Robert Coles","","0","0","5.33","0","1","0","1.0","1","1","0","1","1","1.71","5.79","5.41","5.46","0.0","0.0","sa738402"
"Carlos Pimentel","","0","0","5.37","0","0","0","1.0","1","1","0","1","0","1.54","6.77","4.42","5.46","0.0","0.0","sa393262"
"Jordan Piche","","0","0","5.19","0","1","0","1.0","1","1","0","1","1","1.59","5.63","4.61","5.46","0.0","0.0","sa829571"
"Conrado Garza","","0","0","5.20","0","1","0","1.0","1","1","0","1","0","1.57","5.51","4.25","5.46","0.0","0.0","sa508769"
"Alonzo Gonzalez","","0","0","5.34","0","1","0","1.0","1","1","0","1","1","1.60","7.01","5.11","5.46","0.0","0.0","sa548554"
"Trevor Simms","","0","0","5.51","0","0","0","1.0","1","1","0","1","1","1.63","5.53","4.50","5.46","0.0","0.0","sa918792"
"Keaton Steele","","0","0","5.50","0","0","0","1.0","1","1","0","0","0","1.61","4.28","3.78","5.46","0.0","0.0","sa659420"
"Ethan Elias","","0","0","5.48","0","0","0","1.0","1","1","0","1","1","1.63","5.60","4.57","5.46","0.0","0.0","sa599224"
"Manny Barreda","","0","0","5.27","0","0","0","1.0","1","1","0","1","1","1.59","6.65","5.05","5.46","0.0","0.0","sa390658"
"Logan Allen","","0","0","5.21","0","0","0","1.0","1","1","0","1","1","1.68","6.28","5.65","5.46","0.0","0.0","sa875192"
"Brody Koerner","","0","0","5.41","0","0","0","1.0","1","1","0","1","0","1.60","5.22","4.03","5.46","0.0","0.0","sa875744"
"Kyle Funkhouser","","0","0","5.44","0","0","0","1.0","1","1","0","1","1","1.63","5.61","4.63","5.46","0.0","0.0","sa827397"
"Jordan Guerrero","","0","0","5.25","0","0","0","1.0","1","1","0","1","1","1.59","6.78","4.84","5.47","0.0","0.0","sa658262"
"Daniel Child","","0","0","5.23","0","1","0","1.0","1","1","0","1","1","1.70","6.38","5.77","5.47","0.0","0.0","sa550331"
"Francisco Haro","","0","0","5.28","0","1","0","1.0","1","1","0","1","1","1.65","6.49","5.37","5.47","0.0","0.0","sa868960"
"Marco Ramirez","","0","0","5.15","0","1","0","1.0","1","1","0","1","1","1.72","6.04","5.87","5.47","0.0","0.0","sa651343"
"Mike Piazza","","0","0","5.70","0","0","0","1.0","1","1","0","1","0","1.55","6.04","3.52","5.47","0.0","0.0","sa504063"
"Markus Solbach","","0","0","5.52","0","0","0","1.0","1","1","0","1","0","1.54","5.04","3.40","5.47","0.0","0.0","sa599472"
"Juan Rodriguez","","0","0","5.31","0","1","0","1.0","1","1","0","1","1","1.66","5.18","4.83","5.47","0.0","0.0","sa652485"
"Jonah Wesely","","0","0","4.93","0","1","0","1.0","1","1","0","1","1","1.71","7.03","6.61","5.47","0.0","0.0","sa737935"
"Ryan Kemp","","0","0","5.24","0","1","0","1.0","1","1","0","1","1","1.64","6.53","5.21","5.47","0.0","0.0","sa599169"
"Justin Donatella","","0","0","5.48","0","0","0","1.0","1","1","0","1","0","1.56","5.42","3.88","5.47","0.0","0.0","sa875616"
"Zach Quintana","","0","0","5.38","0","1","0","1.0","1","1","0","1","1","1.68","5.65","5.17","5.47","0.0","0.0","sa657970"
"Ignacio Montano","","0","0","5.27","0","0","0","1.0","1","1","0","1","0","1.55","4.86","3.71","5.47","0.0","0.0","sa200106"
"Thomas Burrows","","0","0","5.12","0","1","0","1.0","1","1","0","1","1","1.77","6.94","6.82","5.47","0.0","0.0","sa874215"
"David Reid-Foley","","0","0","5.27","0","1","0","1.0","1","1","0","1","1","1.60","6.16","4.81","5.47","0.0","0.0","sa740295"
"David Gutierrez","","0","0","5.27","0","1","0","1.0","1","1","0","1","1","1.68","6.22","5.53","5.47","0.0","0.0","sa874819"
"Dustin Hurlbutt","","0","0","5.49","0","1","0","1.0","1","1","0","1","1","1.65","5.38","4.68","5.47","0.0","0.0","sa875683"
"Jesus Garcia","","0","0","5.29","0","1","0","1.0","1","1","0","1","1","1.61","5.91","4.73","5.47","0.0","0.0","sa656847"
"Alfredo Garcia","","0","0","5.46","0","0","0","1.0","1","1","0","0","0","1.51","4.34","2.89","5.48","0.0","0.0","sa194674"
"Tim Ingram","","0","0","5.18","0","1","0","1.0","1","1","0","1","1","1.62","5.61","4.95","5.48","0.0","0.0","sa876062"
"Jonny Drozd","","0","0","5.32","0","1","0","1.0","1","1","0","1","1","1.68","5.32","5.03","5.48","0.0","0.0","sa833561"
"Victor Alvarez","","0","0","5.29","0","0","0","1.0","1","1","0","1","0","1.59","5.46","4.34","5.48","0.0","0.0","1559"
"Josh Rogers","","0","0","5.26","0","0","0","1.0","1","1","0","1","0","1.49","5.50","3.33","5.48","0.0","0.0","sa856202"
"Travis Henke","","0","0","5.42","0","1","0","1.0","1","1","0","1","1","1.66","5.78","4.90","5.48","0.0","0.0","sa598548"
"David Holman","","0","0","5.38","0","0","0","1.0","1","1","0","1","0","1.60","4.56","3.92","5.48","0.0","0.0","sa503702"
"Yeiper Castillo","","0","0","5.45","0","0","0","1.0","1","1","0","1","0","1.59","5.70","4.30","5.48","0.0","0.0","sa455793"
"Noel Rodriguez","","0","0","5.16","0","1","0","1.0","1","1","0","1","1","1.65","5.52","5.16","5.48","0.0","0.0","sa875824"
"Oswaldo Martinez","","0","0","5.35","0","1","0","1.0","1","1","0","1","1","1.69","5.79","5.31","5.48","0.0","0.0","sa393077"
"Tim Melville","Reds","0","0","5.31","0","0","0","1.0","1","1","0","1","0","1.53","6.97","4.40","5.48","0.0","0.0","9149"
"Dustin Beggs","","0","0","5.49","0","0","0","1.0","1","1","0","1","0","1.65","4.65","4.49","5.48","0.0","0.0","sa829242"
"Nick Monroe","","0","0","5.25","0","1","0","1.0","1","1","0","1","1","1.73","6.51","6.17","5.48","0.0","0.0","sa875292"
"Thomas McIlraith","","0","0","5.46","0","0","0","1.0","1","1","0","1","1","1.66","5.05","4.58","5.48","0.0","0.0","sa875253"
"Shane Watson","","0","0","5.37","0","0","0","1.0","1","1","0","1","0","1.59","6.10","4.48","5.48","0.0","0.0","sa657857"
"Fernando Perez-Abreu","","0","0","5.36","0","1","0","1.0","1","1","0","1","1","1.65","5.32","4.73","5.48","0.0","0.0","sa508708"
"Toller Boardman","","0","0","5.24","0","1","0","1.0","1","1","0","1","1","1.64","4.85","4.52","5.48","0.0","0.0","sa875348"
"A.J. Vanegas","","0","0","5.17","0","1","0","1.0","1","1","0","1","1","1.70","6.81","6.13","5.48","0.0","0.0","sa548360"
"Greg Reynolds","Reds","0","0","5.44","0","0","0","1.0","1","1","0","1","0","1.48","5.17","2.82","5.48","0.0","0.0","5712"
"Tanner Rainey","","0","0","5.14","0","1","0","1.0","1","1","0","1","1","1.68","8.12","6.46","5.48","0.0","0.0","sa874808"
"Brody Greer","","0","0","5.41","0","1","0","1.0","1","1","0","1","1","1.72","7.20","6.25","5.48","0.0","0.0","sa747416"
"Ismael Cabrera","","0","0","5.23","0","1","0","1.0","1","1","0","1","1","1.66","7.26","5.83","5.48","0.0","0.0","sa828835"
"Jordan Weems","","0","0","5.45","0","1","0","1.0","1","1","0","1","1","1.70","6.08","5.54","5.49","0.0","0.0","sa597862"
"Kelvin Rivas","","0","0","5.37","0","1","0","1.0","1","1","0","1","1","1.71","6.22","5.90","5.49","0.0","0.0","sa875249"
"Alexander Guillen","","0","0","5.54","0","1","0","1.0","1","1","0","1","1","1.71","7.15","5.73","5.49","0.0","0.0","sa737454"
"Adrian Garza","","0","0","5.35","0","1","0","1.0","1","1","0","1","1","1.61","6.00","4.76","5.49","0.0","0.0","sa509404"
"Will Roberts","","0","0","5.40","0","0","0","1.0","1","1","0","1","0","1.49","4.80","3.05","5.49","0.0","0.0","sa577696"
"Travis Lakins","","0","0","5.56","0","0","0","1.0","1","1","0","1","0","1.59","5.90","4.35","5.49","0.0","0.0","sa873678"
"Ryan Ullmann","","0","0","5.41","0","1","0","1.0","1","1","0","1","1","1.69","5.13","4.90","5.49","0.0","0.0","sa738461"
"Tyler Kane","","0","0","5.29","0","1","0","1.0","1","1","0","1","1","1.75","6.06","6.22","5.49","0.0","0.0","sa738905"
"Rodolfo Aguirre","","0","0","5.30","0","1","0","1.0","1","1","0","1","0","1.59","5.57","4.39","5.49","0.0","0.0","sa447339"
"Jesus Reyes","","0","0","5.29","0","0","0","1.0","1","1","0","1","1","1.68","5.32","5.05","5.49","0.0","0.0","sa877345"
"Edioglis Villasmil","","0","0","5.42","0","0","0","1.0","1","1","0","1","1","1.65","5.73","4.87","5.49","0.0","0.0","sa504847"
"Matt Davenport","","0","0","5.35","0","1","0","1.0","1","1","0","1","1","1.67","4.94","4.81","5.49","0.0","0.0","sa658987"
"David Oca","","0","0","5.33","0","0","0","1.0","1","1","0","1","1","1.72","4.92","5.29","5.49","0.0","0.0","sa737045"
"Luis Lugo","","0","0","5.29","0","0","0","1.0","1","1","0","1","0","1.55","5.93","4.28","5.50","0.0","0.0","sa597249"
"Peter Lambert","","0","0","5.66","0","0","0","1.0","1","1","0","1","0","1.62","5.89","4.22","5.50","0.0","0.0","sa874771"
"Mark Williams","","0","0","5.50","0","1","0","1.0","1","1","0","1","1","1.64","7.18","5.21","5.50","0.0","0.0","sa609344"
"Tomas Solis","","0","0","5.26","0","0","0","1.0","1","1","0","1","0","1.54","5.14","3.84","5.50","0.0","0.0","sa508197"
"Boone Whiting","","0","0","5.45","0","0","0","1.0","1","1","0","1","0","1.55","5.56","3.82","5.50","0.0","0.0","sa549392"
"Toru Murata","Indians","0","0","5.38","0","0","0","1.0","1","1","0","1","0","1.46","5.26","2.96","5.50","0.0","0.0","11652"
"Jose Rodriguez","","0","0","5.25","0","0","0","1.0","1","1","0","1","0","1.53","4.91","3.79","5.50","0.0","0.0","sa736814"
"Ramon Del Orbe","","0","0","5.20","0","1","0","1.0","1","1","0","1","1","1.76","5.83","6.35","5.50","0.0","0.0","sa506863"
"David Villegas","","0","0","5.26","0","0","0","1.0","1","1","0","1","1","1.67","5.77","5.24","5.50","0.0","0.0","sa652680"
"Matt Hall","","0","0","5.34","0","0","0","1.0","1","1","0","1","1","1.63","5.92","4.92","5.50","0.0","0.0","sa857601"
"Jose Castro","","0","0","5.38","0","1","0","1.0","1","1","0","1","1","1.67","6.81","5.63","5.50","0.0","0.0","sa921351"
