"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Wyatt Strahan","","0","0","5.24","0","0","0","1.0","1","1","0","1","1","1.61","5.68","4.54","5.39","0.0","0.0","sa599334"
"Miles Nordgren","","0","0","5.47","0","0","0","1.0","1","1","0","0","0","1.65","4.24","4.02","5.39","0.0","0.0","sa829347"
"Winston Lavendier","","0","0","4.93","0","1","0","1.0","1","1","0","1","1","1.64","6.82","5.83","5.39","0.0","0.0","sa876120"
"John Sever","","0","0","5.17","0","0","0","1.0","1","1","0","1","1","1.67","6.04","5.45","5.39","0.0","0.0","sa829281"
"Steven Sabatino","","0","0","5.13","0","1","0","1.0","1","1","0","1","1","1.66","6.11","5.34","5.39","0.0","0.0","sa658788"
"Tanner Rainey","","0","0","5.07","0","1","0","1.0","1","1","0","1","1","1.65","8.39","6.35","5.39","0.0","0.0","sa874808"
"Jason Richman","","0","0","5.13","0","1","0","1.0","1","1","0","1","1","1.69","5.90","5.43","5.39","0.0","0.0","sa857658"
"Dustin Emmons","","0","0","5.29","0","1","0","1.0","1","1","0","1","1","1.70","6.40","5.63","5.39","0.0","0.0","sa834405"
"Christian Binford","","0","0","5.26","0","0","0","1.0","1","1","0","1","0","1.45","5.41","3.15","5.39","0.0","0.0","sa599309"
"Adrian Garza","","0","0","5.23","0","1","0","1.0","1","1","0","1","1","1.61","6.49","4.98","5.39","0.0","0.0","sa509404"
"Jacob Bodner","","0","0","5.18","0","1","0","1.0","1","1","0","1","1","1.64","6.32","5.38","5.39","0.0","0.0","sa875866"
"Misael Valenzuela","","0","0","5.12","0","1","0","1.0","1","1","0","1","1","1.67","5.43","5.10","5.40","0.0","0.0","sa509644"
"Aidan Lucas","","0","0","5.31","0","1","0","1.0","1","1","0","1","1","1.66","5.98","5.11","5.40","0.0","0.0","sa549775"
"Clay Rapada","Indians","0","0","5.18","0","1","0","1.0","1","1","0","1","0","1.51","6.03","3.85","5.40","0.0","0.0","4831"
"Griffin Russell","","0","0","5.08","0","1","0","1.0","1","1","0","1","1","1.71","6.77","6.15","5.40","0.0","0.0","sa658654"
"Ryan Cook","","0","0","5.34","0","1","0","1.0","1","1","0","1","1","1.55","6.79","4.54","5.40","0.0","0.0","sa876808"
"Felix Paulino","","0","0","5.24","0","0","0","1.0","1","1","0","1","0","1.60","5.37","4.33","5.40","0.0","0.0","sa828972"
"Scott DeCecco","","0","0","5.09","0","0","0","1.0","1","1","0","1","0","1.53","5.94","4.21","5.40","0.0","0.0","sa658544"
"Matt Hall","","0","0","5.24","0","0","0","1.0","1","1","0","1","1","1.61","6.08","4.83","5.40","0.0","0.0","sa857601"
"Mason McCullough","","0","0","5.15","0","1","0","1.0","1","1","0","1","1","1.75","8.21","7.20","5.40","0.0","0.0","sa827446"
"Jean Cosme","","0","0","5.38","0","0","0","1.0","1","1","0","1","0","1.62","5.55","4.44","5.40","0.0","0.0","sa829216"
"Mario Mendoza","","0","0","5.25","0","1","0","1.0","1","1","0","1","0","1.62","4.79","4.30","5.40","0.0","0.0","sa198436"
"Jeremy Bonderman","Tigers","0","0","5.43","0","0","0","1.0","1","1","0","1","0","1.56","5.41","3.78","5.40","0.0","0.0","1667"
"Thomas Hatch","","0","0","5.23","0","0","0","1.0","1","1","0","1","1","1.68","6.05","5.47","5.40","0.0","0.0","sa738514"
"Brian Keller","","0","0","5.35","0","0","0","1.0","1","1","0","1","0","1.59","5.75","4.19","5.40","0.0","0.0","sa918951"
"Jose Castillo","","0","0","5.06","0","1","0","1.0","1","1","0","1","1","1.74","6.87","6.40","5.40","0.0","0.0","sa739762"
"Yosshel Hurtado","","0","0","5.20","0","1","0","1.0","1","1","0","1","1","1.59","6.07","4.71","5.40","0.0","0.0","sa829111"
"David Richardson","","0","0","5.39","0","0","0","1.0","1","1","0","1","0","1.56","6.07","4.06","5.40","0.0","0.0","sa549266"
"Kyle Simonds","","0","0","5.26","0","1","0","1.0","1","1","0","1","1","1.67","5.98","5.24","5.40","0.0","0.0","sa918321"
"Will Gilbert","","0","0","5.19","0","1","0","1.0","1","1","0","1","1","1.74","5.91","5.85","5.41","0.0","0.0","sa918097"
"Tony Amezcua","","0","0","5.15","0","1","0","1.0","1","1","0","1","1","1.72","7.14","6.42","5.41","0.0","0.0","sa548382"
"Pedro Avila","","0","0","5.34","0","0","0","1.0","1","1","0","1","1","1.65","6.78","5.39","5.41","0.0","0.0","sa872768"
"Tyler Mark","","0","0","5.37","0","1","0","1.0","1","1","0","1","1","1.64","6.31","5.07","5.41","0.0","0.0","sa875058"
"Emilio Ogando","","0","0","5.19","0","0","0","1.0","1","1","0","1","0","1.57","5.57","4.39","5.41","0.0","0.0","sa829049"
"Joey Strain","","0","0","5.22","0","1","0","1.0","1","1","0","1","0","1.54","5.31","3.84","5.41","0.0","0.0","sa856185"
"Ronald Herrera","","1","2","5.25","4","4","0","22.0","24","13","4","16","8","1.44","6.33","3.26","5.41","0.0","0.0","sa657806"
"Kevin Brown","","0","0","5.18","0","1","0","1.0","1","1","0","1","1","1.63","6.69","5.35","5.41","0.0","0.0","sa875315"
"Ulises Gutierrez","","0","0","5.12","0","1","0","1.0","1","1","0","1","1","1.66","6.76","5.68","5.41","0.0","0.0","sa507306"
"Andres Machado","","0","0","5.27","0","1","0","1.0","1","1","0","1","1","1.65","5.92","5.16","5.41","0.0","0.0","sa600688"
"Dustin May","","0","0","5.30","0","0","0","1.0","1","1","0","1","0","1.60","5.45","4.31","5.41","0.0","0.0","sa917992"
"Will Morris","","0","0","5.29","0","0","0","1.0","1","1","0","1","0","1.48","5.45","3.18","5.41","0.0","0.0","sa738332"
"Elliot Ashbeck","","0","0","5.38","0","1","0","1.0","1","1","0","1","1","1.60","6.07","4.52","5.41","0.0","0.0","sa875665"
"Brandon Fry","","0","0","5.04","0","1","0","1.0","1","1","0","1","1","1.76","6.28","6.37","5.41","0.0","0.0","sa738196"
"Tucker Davidson","","0","0","5.11","0","1","0","1.0","1","1","0","1","1","1.74","7.11","6.53","5.41","0.0","0.0","sa918393"
"Joe Kurrasch","","0","0","5.15","0","0","0","1.0","1","1","0","1","1","1.61","5.14","4.72","5.41","0.0","0.0","sa578992"
"Taylor Garrison","","0","0","5.31","0","0","0","1.0","1","1","0","1","0","1.48","6.30","3.49","5.41","0.0","0.0","sa599354"
"Francisco Campos","","0","0","5.35","0","0","0","1.0","1","1","0","1","0","1.46","5.16","2.83","5.41","0.0","0.0","sa195168"
"Jeffrey Springs","","0","0","5.24","0","0","0","1.0","1","1","0","1","1","1.61","6.71","5.05","5.41","0.0","0.0","sa876019"
"Jorge Ortega","","0","0","5.52","0","0","0","1.0","1","1","0","1","0","1.44","5.12","2.15","5.41","0.0","0.0","sa597019"
"Luke Harrison","","0","0","5.30","0","1","0","1.0","1","1","0","1","1","1.71","5.97","5.64","5.41","0.0","0.0","sa876214"
"Jesus Reyes","","0","0","5.22","0","0","0","1.0","1","1","0","1","1","1.67","5.30","4.97","5.42","0.0","0.0","sa877345"
"Joe Palumbo","","0","0","5.21","0","0","0","1.0","1","1","0","1","1","1.67","6.55","5.61","5.42","0.0","0.0","sa738453"
"Spencer Arroyo","","0","0","5.36","0","0","0","1.0","1","1","0","1","0","1.57","5.32","3.91","5.42","0.0","0.0","sa454994"
"Nick Neidert","","0","0","5.30","0","0","0","1.0","1","1","0","1","0","1.50","5.42","3.51","5.42","0.0","0.0","sa874797"
"Andrew Church","","0","0","5.43","0","0","0","1.0","1","1","0","1","0","1.51","5.45","3.30","5.42","0.0","0.0","sa737545"
"Mike Wright","Orioles","1","1","5.35","3","3","0","14.0","16","8","3","9","5","1.47","6.01","3.20","5.42","0.0","0.0","12586"
"Jonny Drozd","","0","0","5.25","0","1","0","1.0","1","1","0","1","1","1.67","5.29","4.91","5.42","0.0","0.0","sa833561"
"Marco Camarena","","0","0","5.35","0","0","0","1.0","1","1","0","0","0","1.66","4.27","4.34","5.42","0.0","0.0","sa506924"
"Julio Eusebio","","0","0","5.29","0","1","0","1.0","1","1","0","1","1","1.72","6.30","5.87","5.42","0.0","0.0","sa829929"
"Trevor Foss","","0","0","5.39","0","0","0","1.0","1","1","0","1","0","1.59","4.92","3.91","5.42","0.0","0.0","sa738304"
"Felipe Paulino","White Sox","0","0","5.40","0","0","0","1.0","1","1","0","1","1","1.60","6.88","4.78","5.42","0.0","0.0","3777"
"Matt Solter","","0","0","5.20","0","0","0","1.0","1","1","0","1","1","1.71","5.58","5.77","5.42","0.0","0.0","sa917121"
"Travis Lakins","","0","0","5.49","0","0","0","1.0","1","1","0","1","1","1.59","6.13","4.52","5.43","0.0","0.0","sa873678"
"Jon Prosinski","","0","0","5.33","0","0","0","1.0","1","1","0","1","0","1.57","4.73","3.67","5.43","0.0","0.0","sa737899"
"Luke Farrell","","0","0","5.29","0","0","0","1.0","1","1","0","1","0","1.51","6.23","4.16","5.43","0.0","0.0","sa621674"
"Michael Wagner","","0","0","5.20","0","0","0","1.0","1","1","0","1","1","1.56","7.05","4.98","5.43","0.0","0.0","sa549834"
"Francisco Rios","","0","0","5.51","0","0","0","1.0","1","1","0","1","0","1.55","5.53","3.74","5.43","0.0","0.0","sa736833"
"Heath Fillmyer","","0","0","5.48","0","0","0","1.0","1","1","0","1","0","1.61","5.70","4.47","5.43","0.0","0.0","sa738396"
"Ryan Crowley","","0","0","5.18","0","0","0","1.0","1","1","0","1","0","1.55","4.64","3.76","5.43","0.0","0.0","sa503156"
"Michael Freeman","","0","0","5.01","0","1","0","1.0","1","1","0","1","1","1.72","5.61","5.76","5.43","0.0","0.0","sa875187"
"Raul Jacobson","","0","0","5.40","0","0","0","1.0","1","1","0","1","1","1.66","5.35","4.67","5.43","0.0","0.0","sa887976"
"Tomas Solis","","0","0","5.17","0","0","0","1.0","1","1","0","1","0","1.54","5.40","3.94","5.43","0.0","0.0","sa508197"
"Brian Gordon","Yankees","0","0","5.37","0","0","0","1.0","1","1","0","1","0","1.48","5.96","3.27","5.43","0.0","0.0","2374"
"Matt Anderson","","0","0","5.49","0","0","0","1.0","1","1","0","1","1","1.67","5.81","4.98","5.43","0.0","0.0","sa918200"
"Reggie McClain","","0","0","5.31","0","0","0","1.0","1","1","0","1","0","1.52","5.30","3.64","5.43","0.0","0.0","sa918281"
"Luis Hernandez","","0","0","5.29","0","1","0","1.0","1","1","0","1","1","1.71","6.48","5.82","5.43","0.0","0.0","sa550529"
"Yoan Lopez","","0","0","5.40","0","0","0","1.0","1","1","0","1","0","1.57","6.09","4.37","5.43","0.0","0.0","sa862560"
"Francisco Rivera","","0","0","5.36","0","1","0","1.0","1","1","0","1","0","1.55","5.33","3.81","5.43","0.0","0.0","sa185704"
"Michael Boyle","","0","0","5.13","0","0","0","1.0","1","1","0","1","0","1.54","5.55","4.08","5.43","0.0","0.0","sa857604"
"Mariano Rivera","","0","0","5.33","0","1","0","1.0","1","1","0","1","1","1.67","5.54","4.97","5.43","0.0","0.0","sa829639"
"Justin Kamplain","","0","0","5.12","0","1","0","1.0","1","1","0","1","1","1.58","6.47","4.72","5.44","0.0","0.0","sa599231"
"Greyfer Eregua","","0","0","5.12","0","1","0","1.0","1","1","0","1","1","1.56","5.83","4.55","5.44","0.0","0.0","sa659746"
"Justin Livengood","","0","0","5.42","0","0","0","1.0","1","1","0","1","1","1.62","5.70","4.58","5.44","0.0","0.0","sa737890"
"Ryan Eades","","0","0","5.39","0","1","0","1.0","1","1","0","1","0","1.55","6.11","4.13","5.44","0.0","0.0","sa549448"
"Drew Granier","","0","0","5.52","0","0","0","1.0","1","1","0","1","1","1.62","5.85","4.59","5.44","0.0","0.0","sa599479"
"Jesus Garcia","","0","0","5.27","0","1","0","1.0","1","1","0","1","1","1.60","6.03","4.72","5.44","0.0","0.0","sa656847"
"Jose Monegro","","0","0","5.39","0","0","0","1.0","1","1","0","1","0","1.52","6.26","3.88","5.44","0.0","0.0","sa503000"
"Will Headean","","0","0","5.23","0","0","0","1.0","1","1","0","1","1","1.65","5.56","4.96","5.44","0.0","0.0","sa875618"
"Jake Stinnett","","0","0","5.28","0","0","0","1.0","1","1","0","1","1","1.63","5.76","4.89","5.44","0.0","0.0","sa738473"
"Alexis Lara","","0","0","5.44","0","0","0","1.0","1","1","0","1","0","1.60","5.54","4.25","5.44","0.0","0.0","sa393401"
"Robinson Leyer","","0","0","5.27","0","1","0","1.0","1","1","0","1","1","1.59","7.02","4.95","5.44","0.0","0.0","sa657613"
"Zach Nuding","","0","0","5.19","0","0","0","1.0","1","1","0","1","0","1.48","5.51","3.57","5.44","0.0","0.0","sa503167"
"Marcos Zavala","","0","0","5.13","0","1","0","1.0","1","1","0","1","1","1.59","6.33","4.85","5.44","0.0","0.0","sa203947"
"Matt Frawley","","0","0","5.37","0","1","0","1.0","1","1","0","1","1","1.73","5.95","5.73","5.44","0.0","0.0","sa918386"
"Logan Allen","","0","0","5.21","0","0","0","1.0","1","1","0","1","1","1.68","6.55","5.73","5.44","0.0","0.0","sa875192"
"Brad Kuntz","","0","0","5.38","0","1","0","1.0","1","1","0","1","1","1.68","6.44","5.25","5.44","0.0","0.0","sa877529"
"Jordan Jess","","0","0","5.26","0","1","0","1.0","1","1","0","1","1","1.74","6.09","5.95","5.44","0.0","0.0","sa918756"
"Alex Caldera","","0","0","5.25","0","1","0","1.0","1","1","0","1","1","1.64","5.90","4.99","5.44","0.0","0.0","sa389863"
"Erik Swanson","","0","0","5.30","0","0","0","1.0","1","1","0","1","0","1.55","6.14","4.16","5.44","0.0","0.0","sa829145"
"Juan Omar Espinoza","","0","0","5.34","0","1","0","1.0","1","1","0","1","0","1.60","4.97","4.07","5.44","0.0","0.0","sa508498"
"Peter Bayer","","0","0","5.30","0","0","0","1.0","1","1","0","1","1","1.58","6.29","4.68","5.44","0.0","0.0","sa918152"
"Austin Glorius","","0","0","5.34","0","1","0","1.0","1","1","0","1","1","1.71","6.81","6.08","5.45","0.0","0.0","sa883131"
"Bailey Falter","","0","0","5.18","0","0","0","1.0","1","1","0","1","1","1.61","5.41","4.51","5.45","0.0","0.0","sa875033"
"Anthony Gomez","","0","0","5.13","0","1","0","1.0","1","1","0","1","1","1.67","7.05","5.88","5.45","0.0","0.0","sa914048"
"Jared Lyons","","0","0","5.26","0","1","0","1.0","1","1","0","1","1","1.69","6.31","5.63","5.45","0.0","0.0","sa875308"
"Andrew Lee","","0","0","5.42","0","0","0","1.0","1","1","0","1","1","1.65","5.84","4.92","5.45","0.0","0.0","sa856275"
"Jon Harris","","0","0","5.46","0","0","0","1.0","1","1","0","1","0","1.54","5.68","3.83","5.45","0.0","0.0","sa658929"
"Ian Anderson","","0","0","5.43","0","0","0","1.0","1","1","0","1","1","1.73","6.76","6.01","5.45","0.0","0.0","sa917921"
"Dustin Beggs","","0","0","5.47","0","0","0","1.0","1","1","0","1","0","1.64","4.51","4.28","5.45","0.0","0.0","sa829242"
"Miguel Sulbaran","","0","0","5.26","0","0","0","1.0","1","1","0","1","0","1.51","5.89","3.70","5.45","0.0","0.0","sa596983"
"Jason Hoppe","","0","0","5.22","0","1","0","1.0","1","1","0","1","1","1.58","5.82","4.58","5.45","0.0","0.0","sa829445"
"William Oliver","","0","0","5.48","0","0","0","1.0","1","1","0","1","0","1.59","5.71","4.19","5.45","0.0","0.0","sa550026"
"Nolan Blackwood","","0","0","5.38","0","1","0","1.0","1","1","0","1","1","1.73","5.76","5.66","5.45","0.0","0.0","sa874212"
"Grant Dyer","","0","0","5.20","0","1","0","1.0","1","1","0","1","1","1.67","7.34","5.95","5.45","0.0","0.0","sa874139"
"Ryan Ledbetter","","0","0","5.33","0","1","0","1.0","1","1","0","1","1","1.62","7.13","5.22","5.45","0.0","0.0","sa738340"
"Yefry Ramirez","","1","1","5.29","3","3","0","15.0","15","9","3","11","6","1.47","7.00","3.82","5.46","0.0","0.0","sa597051"
"Edgar Torres","","0","0","5.16","0","1","0","1.0","1","1","0","1","1","1.66","5.97","5.34","5.46","0.0","0.0","sa871316"
"Javier Solano","","0","0","5.34","0","0","0","1.0","1","1","0","1","0","1.45","5.44","2.94","5.46","0.0","0.0","sa455650"
"Bubby Rossman","","0","0","5.16","0","1","0","1.0","1","1","0","1","1","1.67","6.74","5.83","5.46","0.0","0.0","sa829484"
"Alejandro Felix","","0","0","5.27","0","1","0","1.0","1","1","0","1","1","1.66","6.39","5.46","5.46","0.0","0.0","sa877309"
"Shaun Garceau","","0","0","5.50","0","0","0","1.0","1","1","0","1","0","1.58","5.21","3.79","5.46","0.0","0.0","sa294454"
"Ronel Blanco","","0","0","5.28","0","1","0","1.0","1","1","0","1","1","1.66","6.86","5.62","5.46","0.0","0.0","sa919082"
"Colby Holmes","","0","0","5.45","0","1","0","1.0","1","1","0","1","1","1.63","5.99","4.77","5.46","0.0","0.0","sa503707"
"Humberto Montemayor","","0","0","5.42","0","0","0","1.0","1","1","0","1","0","1.49","5.19","3.09","5.46","0.0","0.0","sa205768"
"Leo Medrano","","0","0","5.39","0","0","0","1.0","1","1","0","1","0","1.51","5.03","3.28","5.46","0.0","0.0","sa508079"
"Caleb Baragar","","0","0","5.21","0","0","0","1.0","1","1","0","1","1","1.64","5.41","5.10","5.46","0.0","0.0","sa918160"
"Jacob Waguespack","","0","0","5.17","0","1","0","1.0","1","1","0","1","1","1.71","6.86","6.18","5.46","0.0","0.0","sa659056"
"Edgar De La Rosa","","0","0","5.31","0","1","0","1.0","1","1","0","1","0","1.54","6.43","4.33","5.46","0.0","0.0","sa506734"
"Daniel Hurtado","","0","0","5.29","0","0","0","1.0","1","1","0","1","0","1.54","5.92","4.19","5.46","0.0","0.0","sa505279"
"Misael Nunez","","0","0","5.16","0","1","0","1.0","1","1","0","1","1","1.68","6.46","5.70","5.46","0.0","0.0","sa916093"
"Brett Marshall","Yankees","0","0","5.30","0","1","0","1.0","1","1","0","1","1","1.61","6.57","4.85","5.46","0.0","0.0","5364"
"Ernesto Frieri","Yankees","1","1","5.28","0","19","0","19.0","19","11","4","18","10","1.48","8.42","4.48","5.46","-0.2","-0.2","5178"
"Jose Regalado","","0","0","5.48","0","1","0","1.0","1","1","0","1","0","1.58","5.71","4.19","5.46","0.0","0.0","sa606069"
"Kevin Guzman","","0","0","5.45","0","0","0","1.0","1","1","0","1","1","1.65","5.44","4.87","5.46","0.0","0.0","sa739328"
"Eduardo Vera","","0","0","5.50","0","1","0","1.0","1","1","0","1","1","1.68","5.47","4.87","5.46","0.0","0.0","sa657658"
"Ismael Castillo","","0","0","5.36","0","1","0","1.0","1","1","0","1","0","1.60","5.81","4.49","5.46","0.0","0.0","sa509783"
"Kyle Funkhouser","","0","0","5.42","0","0","0","1.0","1","1","0","1","1","1.63","5.87","4.81","5.46","0.0","0.0","sa827397"
"Derek Gordon","","0","0","5.33","0","1","0","1.0","1","1","0","1","0","1.56","5.93","4.43","5.46","0.0","0.0","sa864302"
"Wes Benjamin","","0","0","5.35","0","0","0","1.0","1","1","0","1","0","1.58","5.59","4.12","5.46","0.0","0.0","sa602914"
"Kramer Sneed","","0","0","5.19","0","0","0","1.0","1","1","0","1","0","1.50","5.93","3.88","5.47","0.0","0.0","sa549965"
"Cole Swanson","","0","0","4.99","0","1","0","1.0","1","1","0","1","1","1.66","7.01","6.11","5.47","0.0","0.0","sa708210"
"Mitchell Boggs","Rockies","0","0","5.62","0","1","0","1.0","1","1","0","1","1","1.70","5.75","4.79","5.47","0.0","0.0","3344"
"Mike Hepple","","0","0","5.28","0","1","0","1.0","1","1","0","1","1","1.71","6.69","5.94","5.47","0.0","0.0","sa829930"
"Michael Theofanopoulos","","0","0","5.21","0","1","0","1.0","1","1","0","1","1","1.67","7.08","5.88","5.47","0.0","0.0","sa709017"
"E.J. Encinosa","","0","0","5.16","0","1","0","1.0","1","1","0","1","1","1.77","5.86","6.48","5.47","0.0","0.0","sa502171"
"Hector Garcia","","0","0","5.23","0","1","0","1.0","1","1","0","1","1","1.74","6.61","6.30","5.47","0.0","0.0","sa736906"
"Gabriel Llanes","","0","0","5.49","0","0","0","1.0","1","1","0","0","0","1.63","3.81","3.65","5.47","0.0","0.0","sa829197"
"Adrian C. Ramirez","","0","0","5.19","0","1","0","1.0","1","1","0","1","1","1.54","6.63","4.62","5.47","0.0","0.0","sa509467"
"Drake Britton","Red Sox","0","0","5.33","0","1","0","1.0","1","1","0","1","1","1.59","5.71","4.51","5.47","0.0","0.0","2868"
"Brett Martin","","0","0","5.34","0","0","0","1.0","1","1","0","1","1","1.64","5.86","4.84","5.47","0.0","0.0","sa828879"
"Joel Huertas","","0","0","5.23","0","1","0","1.0","1","1","0","1","1","1.70","6.31","5.68","5.47","0.0","0.0","sa829206"
"Mike Wallace","","0","0","5.41","0","1","0","1.0","1","1","0","1","1","1.73","5.57","5.56","5.47","0.0","0.0","sa857554"
"Jose Fernandez","","0","0","5.23","0","1","0","1.0","1","1","0","1","1","1.64","7.40","5.75","5.47","0.0","0.0","sa659789"
"Riley Smith","","0","0","5.39","0","1","0","1.0","1","1","0","1","1","1.74","6.03","5.81","5.47","0.0","0.0","sa876070"
"Elniery Garcia","","0","0","5.20","0","0","0","1.0","1","1","0","1","0","1.59","5.62","4.48","5.47","0.0","0.0","sa684104"
"Derian Gonzalez","","0","0","5.39","0","0","0","1.0","1","1","0","1","1","1.69","5.83","5.38","5.47","0.0","0.0","sa737568"
"Helmis Rodriguez","","0","0","5.50","0","0","0","1.0","1","1","0","1","1","1.68","5.21","4.60","5.47","0.0","0.0","sa597220"
"Jake Cosart","","0","0","5.29","0","1","0","1.0","1","1","0","1","1","1.71","8.46","6.89","5.47","0.0","0.0","sa828802"
"Brett Lilek","","0","0","5.27","0","0","0","1.0","1","1","0","1","1","1.72","5.78","5.85","5.47","0.0","0.0","sa659053"
"Blake Quinn","","0","0","5.33","0","0","0","1.0","1","1","0","1","1","1.65","6.21","5.15","5.47","0.0","0.0","sa874229"
"Martin Sotelo","","0","0","5.34","0","1","0","1.0","1","1","0","1","1","1.65","5.87","5.00","5.47","0.0","0.0","sa509757"
"Bryan Radziewski","","0","0","5.31","0","0","0","1.0","1","1","0","1","1","1.66","5.97","5.19","5.48","0.0","0.0","sa738587"
"Chase Ingram","","0","0","5.40","0","0","0","1.0","1","1","0","1","1","1.69","6.22","5.48","5.48","0.0","0.0","sa875160"
"Reid Love","","0","0","5.32","0","0","0","1.0","1","1","0","1","0","1.61","5.05","4.12","5.48","0.0","0.0","sa875280"
"Oscar Hurtado","","0","0","5.36","0","0","0","1.0","1","1","0","1","1","1.67","6.38","5.47","5.48","0.0","0.0","sa210450"
"Oswaldo Martinez","","0","0","5.37","0","1","0","1.0","1","1","0","1","1","1.68","5.92","5.22","5.48","0.0","0.0","sa393077"
"Will Lamb","","0","0","5.18","0","1","0","1.0","1","1","0","1","1","1.62","7.60","5.55","5.48","0.0","0.0","sa577799"
"David Trexler","","0","0","5.11","0","1","0","1.0","1","1","0","1","1","1.69","6.26","5.96","5.48","0.0","0.0","sa829196"
"Joshua Torres","","0","0","5.36","0","1","0","1.0","1","1","0","1","1","1.64","6.60","5.15","5.48","0.0","0.0","sa659907"
"Martin Viramontes","","0","0","5.47","0","1","0","1.0","1","1","0","1","1","1.64","7.41","5.36","5.48","0.0","0.0","sa390651"
"Ryan Hafner","","0","0","5.40","0","1","0","1.0","1","1","0","1","1","1.76","5.54","5.79","5.48","0.0","0.0","sa549265"
"Collin Wiles","","0","0","5.48","0","0","0","1.0","1","1","0","1","0","1.48","5.06","2.84","5.48","0.0","0.0","sa657869"
"Josh Roeder","","0","0","5.29","0","1","0","1.0","1","1","0","1","1","1.60","6.19","4.67","5.48","0.0","0.0","sa875299"
"Rene Coss","","0","0","5.25","0","1","0","1.0","1","1","0","1","1","1.66","5.90","5.30","5.48","0.0","0.0","sa509041"
"Jorge Quinones","","0","0","5.18","0","1","0","1.0","1","1","0","1","1","1.69","7.26","6.12","5.48","0.0","0.0","sa729217"
"Tyler Badamo","","0","0","5.45","0","0","0","1.0","1","1","0","1","0","1.62","4.78","4.07","5.48","0.0","0.0","sa829504"
"Jon Keck","","0","0","5.47","0","1","0","1.0","1","1","0","1","1","1.74","6.60","5.74","5.48","0.0","0.0","sa503418"
"Raul Carrillo","","0","0","5.38","0","0","0","1.0","1","1","0","1","1","1.65","5.19","4.68","5.48","0.0","0.0","sa795710"
"Richie Tate","","0","0","5.25","0","1","0","1.0","1","1","0","1","1","1.78","6.79","6.72","5.48","0.0","0.0","sa549135"
"Wilson Santos","","0","0","5.16","0","1","0","1.0","1","1","0","1","1","1.77","5.90","6.52","5.48","0.0","0.0","sa657788"
"Heri Quevedo","","0","0","5.53","0","0","0","1.0","1","1","0","1","1","1.59","6.27","4.59","5.48","0.0","0.0","sa731180"
"Josh Rogers","","0","0","5.28","0","0","0","1.0","1","1","0","1","0","1.47","5.56","3.19","5.48","0.0","0.0","sa856202"
"Juan Rodriguez Savin","","0","0","5.31","0","1","0","1.0","1","1","0","1","1","1.67","6.14","5.41","5.48","0.0","0.0","sa869406"
"Josh Michalec","","0","0","5.52","0","1","0","1.0","1","1","0","1","1","1.78","6.29","6.00","5.49","0.0","0.0","sa829266"
"Alexis Garza","","0","0","5.34","0","1","0","1.0","1","1","0","1","1","1.70","5.33","5.24","5.49","0.0","0.0","sa3001050"
"Jorge Marban","","0","0","5.40","0","1","0","1.0","1","1","0","1","1","1.60","6.70","4.98","5.49","0.0","0.0","sa559797"
"Daniel Missaki","","0","0","5.39","0","0","0","1.0","1","1","0","1","0","1.61","5.45","4.44","5.49","0.0","0.0","sa741947"
"Jordan Piche","","0","0","5.23","0","1","0","1.0","1","1","0","1","1","1.60","5.65","4.68","5.49","0.0","0.0","sa829571"
"Juan Rodriguez","","0","0","5.35","0","1","0","1.0","1","1","0","1","1","1.63","5.22","4.58","5.49","0.0","0.0","sa652485"
"Conrado Garza","","0","0","5.24","0","1","0","1.0","1","1","0","1","0","1.58","5.52","4.31","5.49","0.0","0.0","sa508769"
"Carlos Pimentel","","0","0","5.40","0","0","0","1.0","1","1","0","1","0","1.55","6.79","4.49","5.49","0.0","0.0","sa393262"
"Austin Wright","","0","0","5.40","0","1","0","1.0","1","1","0","1","1","1.70","7.51","5.95","5.49","0.0","0.0","sa455460"
"Richard Castillo","","0","0","5.74","0","0","0","1.0","1","1","0","1","0","1.58","5.45","3.50","5.49","0.0","0.0","sa454225"
"Alex Blackford","","0","0","5.15","0","0","0","1.0","1","1","0","1","1","1.50","6.98","4.68","5.49","0.0","0.0","sa579787"
"Robert Coles","","0","0","5.36","0","1","0","1.0","1","1","0","1","1","1.71","5.81","5.50","5.49","0.0","0.0","sa738402"
"Nick Lomascolo","","0","0","5.14","0","1","0","1.0","1","1","0","1","1","1.71","6.86","6.31","5.50","0.0","0.0","sa738940"
"Joey Wentz","","0","0","5.34","0","0","0","1.0","1","1","0","1","1","1.69","6.30","5.58","5.50","0.0","0.0","sa917946"
"Ryan Atkinson","","0","0","5.53","0","0","0","1.0","1","1","0","1","1","1.63","6.09","4.78","5.50","0.0","0.0","sa921224"
"Ethan Elias","","0","0","5.50","0","0","0","1.0","1","1","0","1","1","1.63","5.61","4.65","5.50","0.0","0.0","sa599224"
"Brody Koerner","","0","0","5.44","0","0","0","1.0","1","1","0","1","0","1.60","5.23","4.09","5.50","0.0","0.0","sa875744"
"Juan Delgadillo","","0","0","5.47","0","0","0","1.0","1","1","0","1","0","1.52","5.44","3.44","5.50","0.0","0.0","sa509260"
"Jorge Castillo","","0","0","5.24","0","0","0","1.0","1","1","0","1","0","1.48","5.51","3.48","5.50","0.0","0.0","sa508060"
